,subject,year,period,q_number,question,A,B,C,D,E,answer,cot
291,nurse,2020,1,1,"수혈 중인 환자에서 발열, 오한, 호흡곤란, 저혈압, 혈뇨가 나타나는 경우 의심되는 것은?",수신증,폐수종,용혈반응,수분중독증,신경성 쇼크,C,
292,nurse,2020,1,2,"항생제로 치료를 받는 폐렴 환자의 사정결과가 다음과 같을 때 우선적인 간호중재는?• 식욕부진, 설사• 체온 36.9℃, 맥박 72회/분, 호흡 23회/분, 혈압 110/70 mmHg • 반코마이신내성 장알균(vancomycin-resistant enterococcus) (+) ",체위 변경,수분 제한,접촉주의 격리,얼음주머니 제공,비위관 영양액 공급,C,
293,nurse,2020,1,3,복부자상으로 출혈이 심한 환자의 배뇨량이 24시간 동안 300 mL 미만일 때 예측되는 것은?,심박출량 증가,콩팥기능 저하,말초혈관 이완,중심정맥압 증가,피부의 혈액순환 증가,B,
294,nurse,2020,1,4,출혈로 인한 저혈량 쇼크 초기에 많은 수액을 보충하는 목적은?,후부하 증가,순환혈액량 유지,소변의 삼투압 증가,모세혈관 혈류 감소,프로스타글란딘 배출,B,
295,nurse,2020,1,5,대상포진 환자를 위한 교육내용은?,수포는 양측성으로 발생한다.,장기간 스테로이드를 복용한다.,개인위생으로 재발을 예방할 수 있다.,증상을 완화하기 위해 항생제를 복용한다.,면역이 저하된 사람과 접촉하지 않게 한다.,E,
296,nurse,2020,1,6,담낭절제술 환자에서 수술 직후 T-tube의 배액량이 갑자기 감소할 때 간호중재는?,앙와위를 취해 준다.,수분섭취를 제한한다.,산소포화도를 측정한다.,배액관의 개방 여부를 확인한다.,배액주머니를 복부보다 높게 한다.,D,
297,nurse,2020,1,7,화재나 지진 등의 재난으로 많은 환자가 발생했을 때 대상자 분류에서 우선적으로 처치해야 할 응급상태는?,염좌,타박상,기도 폐색,요로 감염,폐쇄성 골절,C,
298,nurse,2020,1,8,"심한 오심과 구토, 발한 증상이 있는 탈수 환자의 사정결과로 예상되는 것은?",맥압 증가,요비중 감소,구강점막 건조,헤마토크리트 감소,적혈구침강속도 증가,C,
299,nurse,2020,1,9,상복부 통증을 호소하는 췌장염 환자의 불편감을 줄이기 위한 체위는?,똑바로 서 있는 자세,앉아서 앞으로 구부리는 자세,배를 바닥에 대고 엎드려 누운 자세,등을 바닥에 대고 반듯하게 누운 자세,양쪽 하지를 높이고 상체를 낮춘 자세,B,
300,nurse,2020,1,10,다음 중 추가교육이 필요한 급성간염 환자의 반응은?,“술을 마시지 않습니다.”,“기름진 음식을 피합니다.”,“밥을 조금씩 자주 먹습니다.”,“진통제로 타이레놀을 먹습니다.”,“피로가 심하면 휴식을 취합니다.”,D,
301,nurse,2020,1,11,죽음이 임박한 환자의 호흡을 원활하게 하기 위한 간호중재는?,전기담요를 적용한다.,침상머리를 올려 준다.,물을 많이 마시게 한다.,2시간마다 체위를 변경한다.,마약성 진통제를 사용하지 않는다.,B,
302,nurse,2020,1,12,"습관적인 과도한 음주로 2~3일 전부터 연하곤란, 연하통, 가슴앓이 증상이 있는 중년 남자에게 우선적으로 내릴 수 있는 간호진단은?",식도자극과 관련된 통증,연하곤란과 관련된 영양부족,정보부족과 관련된 지식부족,건강상태변화와 관련된 불안,불확실성과 관련된 비효율적 대처,A,
303,nurse,2020,1,13,항암 화학요법을 받는 환자의 구강점막에 염증이 생겼을 때 간호중재는?,구강간호를 제한한다.,수분섭취를 제한한다.,탄산음료를 마시게 한다.,단단한 모의 칫솔을 제공한다.,따뜻한 소금물로 입을 헹구게 한다.,E,
304,nurse,2020,1,15,결장루가 있는 환자에게 해야 할 퇴원교육 내용은?,수영은 금한다.,수분섭취를 제한한다.,"달걀, 양파 등을 섭취한다.",음료 섭취 시 빨대를 사용한다.,장루 배액주머니는 1/2 이상 차기 전에 배액한다.,E,
305,nurse,2020,1,16,"간경화증 환자의 상태가 다음과 같을 때 우선적으로 사정해야 하는 것은?• AST 90 U/L, ALT 101 U/L, 혈소판 8,500/mm^3 • 암모니아 250 μg/dL, 총빌리루빈 4.5 mg/dL, ",갈증,체온,피부색,말초부종,의식수준,E,
306,nurse,2020,1,17,급성A형간염을 의심할 수 있는 사정내용은?,수혈경험,피부와 점막 손상,오염된 음식 섭취,보균자의 혈청 접촉,감염된 주삿바늘에 찔림,C,
307,nurse,2020,1,18,간이식수술을 받은 환자의 거부반응을 조절하는 약물은?,페니토인(phenytoin),프로프라놀롤(propranolol),시클로스포린(cyclosporine),니트로글리세린(nitroglycerin),아세트아미노펜(acetaminophen),C,
308,nurse,2020,1,19,"의식저하 환자의 사정결과가 다음과 같을 때 우선적인 간호중재는?• 혈당 656 mg/dL,  소변 케톤체 (+) • pH 7.31, 중탄산염 20 mEq/L, 나트륨 118 mEq/L ",하지부종 사정,구강수분 제공,중탄산염 투여,천골부 욕창 사정,생리식염수 정맥주입,E,
309,nurse,2020,1,20,"당뇨병 환자의 사정결과가 다음과 같을 때 우선적인 간호중재는?• 발한, 전신 허약감 • 혈압 140/90 mmHg, 맥박 102회/분, 혈당 55 mg/dL, ",기도 유지,진통제 투여,과일주스 제공,심전도 모니터 적용,생리식염수 정맥주입,C,
310,nurse,2020,1,21,치질이 발생되는 병태생리에 대한 설명으로 옳은 것은?,항문부위 정맥의 확장,항문 주위의 피부에 생긴 누공,허혈로 인한 직장 점막의 괴사,직장조직이 과도하게 신장된 후 파열,항문과 직장 주위에 대장균의 군락화,A,
311,nurse,2020,1,22,과민대장증후군 환자에게 나타나는 주요 증상은?,빈혈,혈변,체온 상승,대장 점액의 분비감소,설사와 변비의 반복적인 발생,E,
312,nurse,2020,1,23,"완전비경구영양(total parenteral nutrition) 중인 환자가 식은땀을 흘리며, 배고픔, 허약감, 손발이 떨리는 증상을 호소할 때 우선적으로 확인해야 할 것은?",소양증,감염증상,혈당수치,동맥혈산소포화도,카테터 부위 압통,C,
313,nurse,2020,1,24,"며칠 동안 설사를 하였던 환자의 혈액검사 결과가 Na + 135 mEq/L, K+ 2.9 mEq/L 일 때 예상되는 것은?",혈뇨,혈압상승,근육허약,하지부종,장운동 증가,C,
314,nurse,2020,1,25,다음의 혈액검사 결과가 의미하는 것은?• pH 7.30• PaCO2 35 mmHg • HCO3- 16 mEq/L • PaO2 90 mmHg ,정상범위,대사성 산증,호흡성 산증,대사성 알칼리증,호흡성 알칼리증,B,
315,nurse,2020,1,26,급성신부전 환자에게 간호중재가 필요한 검사결과는?,요비중 1.010,혈청칼륨 7.0 mEq/L,"혈청요소질소 6 mg/dL,",혈청나트륨 136 mEq/L,혈청중탄산염 23 mEq/L,B,
316,nurse,2020,1,27,환자의 간호력 중 급성사구체신염의 원인으로 예측되는 것은?,변비,저혈압,고염식이,운동 부족,호흡기 감염,E,
317,nurse,2020,1,28,"복막투석을 하는 환자의 체온이 39.0℃이고, 배출된 투석액이 혼탁하며, 복통이 있다고 할 때 간호중재는?",앙와위 유지,통목욕 권장,고지방식이 권장,균배양검사 시행,차가운 투석액으로 교체,D,
318,nurse,2020,1,29,신결석 환자의 반응 중 결석 발생 위험 요인은?,“통풍을 앓고 있습니다.”,“음식은 싱겁게 먹습니다.”,“우유는 잘 마시지 않습니다.”,“물은 하루에 2 L씩 마십니다.”,“규칙적으로 걷기 운동을 합니다.”,A,
319,nurse,2020,1,30,무릎관절전치환술을 받은 다음 날 환자의 기동성 증진을 위한 간호중재는?,체중부하 운동을 시작한다.,대퇴사두근 힘주기 운동을 시작한다.,양측대퇴 사이에 외전베개를 대 준다.,침상에 걸터 앉아 다리를 아래로 내리게 한다.,수술한 무릎에 간헐적 공기압박장치를 적용한다.,B,
320,nurse,2020,1,31,골다공증의 발생 위험 요인은?,가임기 여자,수근관증후군 병력,스테로이드제제 장기 복용,에스트로겐 대체요법 적용,체질량지수(BMI) 30 kg/m^2,C,
321,nurse,2020,1,32,유방암 수술 후 퇴원교육을 받은 환자의 반응 중 추가교육이 필요한 것은?,“무거운 물건을 들지 말아야 합니다.”,“수술한 팔은 심장보다 높게 유지합니다.”,“설거지를 할 때는 고무장갑을 착용합니다.”,“수술한 쪽의 팔에서는 혈압을 재지 말아야 합니다.”,“절개 부위가 나은 후에도 팔은 움직이지 않아야 합니다.”,E,
322,nurse,2020,1,33,고관절전치환술 환자가 외전베개를 해야 하는 이유를 물어 볼 때 옳은 설명은?,“낙상을 방지합니다.”,“탈구를 예방합니다.”,“통증이 감소됩니다.”,“혈전이 줄어듭니다.”,“감염을 줄여 줍니다.”,B,
323,nurse,2020,1,34,척추유합술(spinal fusion) 을 받은 환자를 위한 간호중재는?,수술 직후부터 좌위를 취해 준다.,하지통증이 있어도 운동을 하게 한다.,척추굴곡운동을 통해 근력을 강화시킨다.,침상 밖으로 나올 때는 보조기를 착용한다.,발가락의 감각소실은 정상이라고 알려 준다.,D,
324,nurse,2020,1,35,외상성 뇌손상 환자의 두개내압 상승 예방을 위한 간호중재는?,잦은 흡인,침상머리 30° 상승,빈번한 체위 변경,경부의 굴곡 유지,기침과 심호흡 격려,B,
325,nurse,2020,1,36,급성심근경색 환자의 2단계 심장재활 운동을 위한 교육내용은?,"계단오르기, 조깅, 수영 등을 한다.",최대강도에서 시작하여 점차 낮춘다.,처방된 수준보다 한 단계 높게 운동한다.,호흡곤란이 없으면 운동을 서서히 시작한다.,중등도 이상의 운동을 매일 한 시간씩 지속한다.,D,
326,nurse,2020,1,37,심부전 환자에게 디곡신(digoxin) 독작용의 위험을 높이는 약물은?,모르핀(morphine),도파민(dopamine),캡토프릴(captopril),푸로세미드(furosemide),니트로글리세린(nitroglycerin),D,
327,nurse,2020,1,38,기좌호흡과 발작야간호흡곤란을 보이는 심부전 환자의 객담 양상은?,묽은 흰색,진한 녹슨색,끈적한 녹색,악취 나는 노란색,거품 섞인 분홍색,E,
328,nurse,2020,1,39,"흉통이 30분 이상 지속되어 응급실에 온 환자에게 창백과 호흡곤란이 있고, 심전도상 ST분절 상승이 나타날 때 원인은?",심근허혈,판막역류,전도장애,흉막삼출,위식도역류,A,
329,nurse,2020,1,40,"급성감염심내막염 환자의 사정결과가 다음과 같을 때 간호중재는? • 혈압 130/80 mmHg, 체온 38.2℃, 맥박 92회/분, 호흡 22회/분• 백혈구 20,430/mm^3, 호중구 17,470/mm^3 ",수분 제한,지혈제 투여,심낭천자 준비,신체활동 격려,혈액배양검사결과 확인,E,
330,nurse,2020,1,41,심한 현기증이 있는 환자의 심전도 결과가 다음과 같을 때 중재는?,강심제 투여,침상머리 상승,베타차단제 투여,인공심박동기 삽입,심장율동전환술 실시,D,
331,nurse,2020,1,42,흉통 환자의 사정결과가 다음과 같을 때 통증 완화에 효과적인 약물은?• 계단을 오르다가 갑자기 나타남• 강도 1~10의 범위 중 5점• 명치에서 시작되어 왼쪽 어깨로 방사됨,강심제,이뇨제,질산염제제,베타차단제,부교감신경차단제,C,
332,nurse,2020,1,43,가슴을 움켜쥐고 쓰러진 환자가 의식이 없고 호흡과 맥박이 측정되지 않는다. 우선적인 중재는?,인공기도 삽입,가슴압박 실시,심장율동전환술 실시,아미오다론(amiodarone) 투여,에피네프린(epinephrine) 투여,B,
333,nurse,2020,1,44,"심장수술 직후 환자의 사정결과가 다음과 같을 때 간호중재는?• 체온 36℃, 맥박 100회/분, 혈압 90/60 mmHg • 중심정맥압 4 cmH2O, 폐모세혈관쐐기압 2 mmHg • 흉관 배액량 100 mL/시간",냉습포를 적용한다.,수액량을 증가시킨다.,침상머리를 높여준다.,베타차단제를 투여한다.,6시간마다 활력징후를 측정한다.,B,
334,nurse,2020,1,45,체외순환으로 심장수술을 할 때 저체온법을 적용하는 이유는?,혈전 예방,폐활량 증가,정상혈압 유지,수술시간 단축,조직의 산소요구량 감소,E,
335,nurse,2020,1,46,간헐파행 환자의 반응 중 교육이 필요한 것은?,“금연을 합니다.”,“규칙적으로 운동을 합니다.”,“포화지방 섭취를 줄입니다.”,“상처가 생기지 않도록 합니다.”,“통증이 나타나면 다리를 올립니다.”,E,
336,nurse,2020,1,47,레이노병 환자의 증상완화에 효과적인 약물은?,이뇨제,항생제,항응고제,혈관이완제,혈전용해제,D,
337,nurse,2020,1,48,버거병 환자의 퇴원 교육내용은?,45℃ 정도의 물로 족욕을 한다.,통증이 나타나면 쭈그리고 앉는다.,찬 곳에 다리를 노출시키지 않는다.,피부궤양이 있으면 걷기운동을 한다.,담배를 끊기 위해 니코틴 패치를 붙인다.,C,
338,nurse,2020,1,49,용혈빈혈 환자의 검사결과는?,엽산 결핍,겸상적혈구 증가,혈청백혈구 증가,혈청빌리루빈 증가,소변유로빌리노겐 감소,D,
339,nurse,2020,1,50,"급성골수성백혈병 환자의 사정결과가 다음과 같다. 우선적인 간호중재는?• 소변량 감소, 피로, 허약감• 백혈구 5,000/mm^3, 혈색소 10.8 g/dL, 혈소판 50,000/mm^3 • 요소질소 26 mg/dL,  크레아티닌 1.8 mg/dL, ",격리,혈액투석,수분 제한,잇몸출혈 확인,농축적혈구 수혈,D,
340,nurse,2020,1,51,폐결핵의 활동성 여부를 확인하기 위한 검사는?,폐생검,폐기능검사,객담배양검사,동맥혈가스분석,투베르쿨린반응검사,C,
341,nurse,2020,1,52,흉곽수술 후 밀봉배액체계를 가지고 있는 환자에게 간호중재가 필요한 상황은?,밀봉병은 흉부 아래에 위치해 있다.,밀봉병 내의 파동이 발생하지 않는다.,환자 이송 시 배액관이 개방되어 있다.,밀봉병의 긴 관 끝이 물 속에 담겨 있다.,삽입 후 첫 24시간 동안 배액량이 300 mL이다.,B,
342,nurse,2020,1,53,"피라진아미드(pyrazinamide), 리팜핀(rifampin), 이소니아지드(isoniazid) 를 처방받은 활동성폐결핵 환자의 교육내용은?",제산제와 같이 복용한다.,주기적으로 시력검사를 받는다.,약물의 총 복용기간은 1개월이다.,소변이 오렌지색으로 변할 수 있다.,청력장애가 있으면 약물을 중단하고 1주일 후 다시 복용한다.,D,
343,nurse,2020,1,54,폐기종 환자가 심한 호흡곤란과 함께 호흡부속근을 사용하고 있다. 예측할 수 있는 폐기능검사 결과는?,잔기량(RV) 감소,폐활량(VC) 정상,총폐용량(TLC) 감소,기능적 잔기량(FRC) 정상,1초 강제호기량(FEV,E,
344,nurse,2020,1,55,"만성폐쇄폐질환 환자의 사정결과가 다음과 같을 때 중재는?• pH 7.30, PaCO2 56 mmHg, HCO3- 26 mEq/L • 호흡 28회/분, 혈압 140/90 mmHg, 경피적 산소포화도 90% ",기관내삽관을 한다.,종이봉투를 이용하여 호흡하게 한다.,입술을 오므리고 숨을 길게 내쉬게 한다.,똑바로 누운 자세로 절대안정하도록 한다.,비강캐뉼라로 분당 6 L의 산소를 공급한다.,C,
345,nurse,2020,1,56,급성천식발작 환자에게 우선적으로 사용하는 약물은?,질루톤(zileuton),알부테롤(albuterol),풀미코트(pulmicort),테오필린(theophylline),네도크로밀(nedocromil),B,
346,nurse,2020,1,57,고농도 산소요법 중인 환자에게 인공호흡기를 적용해야 할 검사결과는?,pH 7.35,SaO2 95%,PaO2 80 mmHg,PaCO2 60 mmHg,HCO3- 22 mEq/L,D,
347,nurse,2020,1,58,흉관을 제거할 때 환자의 호흡방법에 대한 교육내용은?,기침을 한다.,빠른 호흡을 한다.,평소대로 호흡을 한다.,기침과 심호흡을 교대로 한다.,깊게 숨을 들이마신 후 내쉰 상태에서 멈춘다.,E,
348,nurse,2020,1,59,일과성허혈발작을 의심할 수 있는 증상은?,흉통,고체온,부정맥,호흡곤란,사지의 갑작스러운 허약감,E,
349,nurse,2020,1,60,"뇌출혈 환자의 사정결과가 다음과 같다. 우선적인 간호중재는?• 심한 두통, 투사성 구토, 기면• 두개내압 30 mmHg, 혈압 190/110 mmHg, 맥박 52회/분",수액 공급,앙와위 유지,기도개방 유지,소변배설량 측정,사지운동능력 사정,C,
350,nurse,2020,1,61,뇌경색 증상이 발생하고 2시간 안에 응급실에 온 환자에게 우선적으로 투여해야 할 약물은?,헤파린(heparin),와파린(warfarin),플라빅스(plavix),아스피린(aspirin),조직- 플라즈미노겐활성제(t- PA),E,
351,nurse,2020,1,62,두개내압이 상승된 환자에게 요추천자를 금기하는 이유는?,폐허탈 초래,척추골절 위험,뇌조직 탈출 초래,뇌순환 혈액량 증가,두개내압 상승 악화,C,
352,nurse,2020,1,63,"환자의 사정결과가 다음과 같다. 손상이 의심되는 뇌신경은?• 눈깜박임 반사가 소실, 눈물이 흘러내림• 이마 주름잡기와 휘파람불기가 불가능함• 오른쪽 얼굴 근육이 힘없이 처짐",제3뇌신경,제5뇌신경,제7뇌신경,제9뇌신경,제11뇌신경,C,
353,nurse,2020,1,64,요추간판탈출 환자에게 보조기를 적용하는 목적은?,요추의 압력 증가,복부의 근력 강화,요추의 기형 교정,요추의 가동범위 제한,하지의 정맥귀환 증가,D,
354,nurse,2020,1,65,파킨슨병 환자에게 레보도파(levodopa) 를 투여할 때 교육내용은?,저섬유소식이를 섭취한다.,단백질제제와 같이 복용한다.,소변색이 짙어지면 복용을 중단한다.,피리독신(비타민B,과 같이 복용한다.,E,
355,nurse,2020,1,66,삼차신경통 환자의 식이와 관련된 간호중재는?,저단백식이를 권장한다.,고섬유식이를 권장한다.,음식은 뜨겁게 데워서 준다.,통증 시 얼음 섞인 음료를 준다.,손상받지 않은 쪽으로 씹도록 한다.,E,
356,nurse,2020,1,67,부갑상샘저하로 크보스테크징후(Chvostek’s sign) 가 양성인 환자에게 예상되는 혈액검사결과는?,인 저하,칼슘 저하,칼륨 상승,염소 저하,나트륨 상승,B,
357,nurse,2020,1,68,갈색세포종을 의심할 수 있는 환자의 소변검사결과는?,케톤 감소,비중 감소,적혈구수 증가,백혈구수 증가,카테콜라민 증가,E,
358,nurse,2020,1,69,프로필티오우라실(propylthiouracil) 을 복용하는 갑상샘항진 환자의 교육내용은?,약물은 평생 복용한다.,약물복용 시 빨대를 사용한다.,임신 시 약물복용을 중단한다.,주기적으로 전혈검사를 받는다.,약물을 복용하는 동안 격리한다.,D,
359,nurse,2020,1,70,오른쪽 백내장수술 직후 환자에게 진통제를 투여하였으나 통증이 지속될 때 중재는?,안구 마사지,온습포 적용,오심과 구토 사정,오른쪽 측위 유지,산동제와 축동제를 교대로 점적,C,
360,nurse,2020,1,71,여성중심간호에 대한 설명으로 옳은 것은?,여자의 생식질환에 초점을 둔다.,여자의 전통적인 역할을 중요시한다.,여자를 수동적으로 반응하는 존재로 인식한다.,여자를 자율적으로 의사결정하는 주체로 인식한다.,여자와 남자의 관계를 지배자와 피지배자의 관계로 본다.,D,
361,nurse,2020,1,72,응급실에 온 성폭력 피해자에 대한 간호중재로 옳은 것은?,피해 당시 입은 옷은 폐기한다.,공개된 장소에서 검진하고 상담한다.,상해 정도를 사정하고 구체적으로 기록한다.,감염 예방을 위해 검진 전에 샤워하게 한다.,증거물 수집은 피해자의 동의가 필요 없음을 설명한다.,C,
362,nurse,2020,1,73,25세 여자가 처음으로 자궁경부질세포진검사를 받을 예정이다. 교육내용으로 옳은 것은?,“검사 전날 자정부터 금식이 필요합니다.”,“검사 24시간 이내에 질세척을 해야 합니다.”,“월경 중이면 다른 날에 검사를 받아야 합니다.”,“방광이 팽만된 상태에서 검사하므로 소변을 참으셔야 합니다.”,“질경을 삽입할 때 지용성 윤활제를 사용하므로 불편감이 없습니다.”,C,
363,nurse,2020,1,74,1년 전 초경을 시작한 13세 여자가 심한 월경통을 호소하여 검진한 결과 골반의 기질적인 병변은 없다. 통증 완화를 위한 약물은?,이뇨제,응급피임약,메트로니다졸,프로스타글란딘제제,비스테로이드소염제,E,
364,nurse,2020,1,75,생리적 무월경의 발생 원인은?,자연 폐경,터너증후군,처녀막 폐쇄,자궁강내 유착,다낭난소증후군,A,
365,nurse,2020,1,76,폐경 후 나타날 수 있는 변화는?,골밀도 증가,에스트로겐 증가,프로게스테론 증가,난포자극호르몬 감소,고밀도지질단백질 감소,E,
366,nurse,2020,1,77,"25세 여자가 오른쪽 난소낭종으로 낭종절제술을 받았고, 낭종 안에는 머리카락, 치아, 뼈 등이 들어 있었다. 수술 후 제공한 정보로 옳은 것은?",월경을 한다.,조기 폐경이 된다.,배란이 되지 않는다.,매달 흉부 X선 검사를 한다.,황체호르몬치료가 필요하다.,A,
367,nurse,2020,1,78,근치자궁절제술을 받은 여자의 수술 직후 간호중재로 옳은 것은?,복위를 취하게 한다.,일반식이를 제공한다.,유치도뇨관을 제거한다.,활력징후는 2시간마다 측정한다.,수술부위의 출혈 정도를 관찰한다.,E,
368,nurse,2020,1,79,외음부의 가려움증을 호소하는 30세 여자에 대한 간호중재는?,질세척을 하게 한다.,알코올로 외음부를 소독한다.,에스트로겐 크림을 도포한다.,뜨거운 물로 통목욕을 하게 한다.,병력을 청취하고 외음부를 시진한다.,E,
369,nurse,2020,1,80,월경통과 성교통을 호소하는 여자를 검진한 결과 난소에서 자궁내막 조직이 발견되었다. 예상되는 건강문제는?,난포낭종,자궁선근증,자궁내막증,자궁내막증식증,다낭난소증후군,C,
370,nurse,2020,1,81,다자녀를 출산한 70세 여자가 3도 자궁탈출증으로 진단을 받았을 때 예상되는 수술 방법은?,원추절제술,근치자궁절제술,맥도날드교정술,질식자궁절제술,루프환상투열절제술,D,
371,nurse,2020,1,82,성교후검사에 대한 설명으로 옳은 것은?,배란기에 시행한다.,성교 시 윤활제를 사용한다.,검사 전 한 달 동안 금욕을 한다.,난관의 개방성을 확인하는 검사이다.,질염이 있으면 질정 삽입 후 검사한다.,A,
372,nurse,2020,1,83,"산과력이 다음과 같을 때 5자리 숫자체계(G-T-P-A-L) 로 옳은 것은?• 13주에 자연유산• 38주에 분만하였으나 사망• 34주에 쌍둥이 제왕절개분만, 2명 모두 건강함",3- 2- 1- 1- 3,3- 1- 2- 1- 2,3- 1- 1- 1- 2,4- 1- 1- 1- 2,4- 1- 2- 1-2,C,
373,nurse,2020,1,84,임신을 진단받은 여자의 마지막 월경일이 2019년 10월 10일부터 10월 15일까지이다. 네겔 법칙에 근거한 분만예정일은?,2020년 7월 13일,2020년 7월 17일,2020년 7월 22일,2020년 8월 7일,2020년 8월 12일,B,
374,nurse,2020,1,85,단태아를 임신한 임부의 사정결과가 다음과 같을 때 예상되는 임신 주수는?• 임부는 첫 태동을 느끼지 못했다.• 도플러로 태아 심음을 들을 수 있다.• 자궁저부가 치골결합 바로 위에서 만져진다.,4주,8주,12주,16주,20주,C,
375,nurse,2020,1,86,초임부에게 철분 보충제 복용에 관해 교육한 내용으로 옳은 것은?,“우유와 같이 복용하세요.”,“입덧 예방에 도움이 됩니다.”,“흔한 부작용은 설사입니다.”,“임신 5개월까지만 복용하면 됩니다.”,“변이 검거나 진한 녹색으로 변할 수 있습니다.”,E,
376,nurse,2020,1,87,임신 36주 임부에게 실시한 레오폴드 복부촉진법으로 확인할 수 있는 것은?,양수량,태아 체중,태반 위치,태아선진부,자궁경부 개대,D,
377,nurse,2020,1,88,임신 10주 임부의 사정결과가 다음과 같을 때 예상되는 유산은? • 하복부 통증이 심함• 다량의 질출혈이 있음• 자궁경부가 개대되었음• 태아와 태반부속물이 일부 배출됨,계류유산,절박유산,습관성유산,불가피유산,불완전유산,E,
378,nurse,2020,1,89,"임신 37주 임부가 질출혈이 있고, 태아 심박동수 100회/분이며, 초음파상 자궁경부의 내구를 태반이 완전히 덮고 있는 것이 확인될 때 중재는?",양수주입술,인공파막술,제왕절개분만,리토드린 투여,내진으로 분만진행 확인,C,
379,nurse,2020,1,90,"초임부가 임신 26주에 50 g 포도당을 경구로 섭취하고 1시간 후 측정한 혈장 내 혈당 수치가 115 mg/dL, 이다. 간호중재로 옳은 것은?",“인슐린 투여가 필요합니다.”,“다음 정기 검진일에 오십시오.”,"“하루 3,500 kcal 이상 섭취하십시오.”",“하루 4회 자가혈당 검사가 필요합니다.”,“100 g 경구포도당부하검사가 필요합니다.”,B,
380,nurse,2020,1,91,"임신 24주 임부가 초음파 검사 중 “아기의 심장 뛰는 속도가 빠른 것 같아요?”라고 하였고, 태아 심박동수는 140회/분으로 측정되었다. 간호중재로 옳은 것은?",“태아 심박동수는 정상범위입니다.”,“초음파 검사 중에는 일시적으로 빨라집니다.”,“태아가 성장할수록 심박동수는 더 빨라집니다.”,“태아 심박동수가 느려서 지속적 관찰이 필요합니다.”,“태아 심박동수가 빠르므로 양수천자 검사가 필요합니다.”,A,
381,nurse,2020,1,92,임신 38주 임부의 태아선진부가 얼굴태위일 때 지적부위는?,턱,이마,천골,후두골,견갑골,A,
382,nurse,2020,1,93,초산부가 혈성 이슬과 규칙적인 자궁수축이 있어 사정한 결과 분만 1기 잠재기이다. 평가의 근거는?,배림이 나타남,회음 열상이 나타남,자궁경부 개대 2 cm,선진부 하강정도는 + 1,자궁수축 간격 2분 이내,C,
383,nurse,2020,1,94,"임신 40주 유도분만 중인 초산부가 대변을 볼 것 같다고 호소하여 사정한 결과는 다음과 같다. 우선적인 간호중재로 옳은 것은?• 자궁경부: 완전개대• 태아 심박동수: 130회/분• 자궁수축: 간격 2분, 기간 70초, 강도 중등도",화장실에 가도록 돕는다.,분당 8 L의 산소를 공급한다.,응급 제왕절개분만을 준비한다.,옥시토신 투여 용량을 증가한다.,아래로 힘이 주어질 때 힘을 주라고 한다.,E,
384,nurse,2020,1,95,"가족분만실에 입원 중인 초산부를 내진한 결과 자궁경부 개대 3 cm, 소실 80% 이고 전자태아감시로 관찰 중이다. 우선적인 중재가 요구되는 상황은?",자궁수축 간격: 5분,자궁수축 기간: 40초,태아 심박동수: 130회/분,이완기의 자궁내압: 25 mmHg,태아심박동 기본선의 변이성: 중간 정도,D,
385,nurse,2020,1,96,조기진통이 있는 임부에게 리토드린을 투여할 수 있는 조건은?,태아 사망,태반조기박리,완전 양막파수,자궁경부 닫혀 있음,태아 심박동수 90회/분,D,
386,nurse,2020,1,97,태아의 폐성숙을 촉진하기 위해 투여하는 약물은?,리토드린,니페디핀,인도메타신,베타메타손,마그네슘황산염,D,
387,nurse,2020,1,98,"옥시토신 유도분만 중인 산부의 상태가 다음과 같을 때 우선적인 간호중재는?• 산부의 혈압 120/80 mmHg, 맥박 80회/분, 호흡 22회/분• 자궁수축: 간격 2분, 기간 80초, 강도 90 mmHg • 태아 심박동수: 110회/분",태동 확인,진정제 투여,히드랄라진 투여,옥시토신 주입 중단,반좌위로 체위 변경,D,
388,nurse,2020,1,99,제왕절개분만을 한 초산모에 대한 간호중재로 옳은 것은?,탄산음료 섭취를 권한다.,조기 모아애착을 돕는다.,유치도뇨관은 3일 동안 유지한다.,수술 후 2일 동안 절대안정을 취하게 한다.,절개부위의 통증은 옥시토신 투여로 조절한다.,B,
389,nurse,2020,1,100,질분만으로 3.4 kg 아기를 출산한 산모의 자궁이 정상적으로 퇴축되고 있다. 산후 15일째에 예상되는 자궁저부의 높이는?,검상돌기 부위,배꼽 위 1 cm,배꼽 아래 2 cm,치골결합과 배꼽 중간,복부에서 촉지되지 않음,E,
390,nurse,2020,1,101,2시간 전에 제왕절개분만을 한 산모가 질출혈이 있어서 확인한 결과 자궁저부가 배꼽부위에서 부드럽게 만져질 때 예상되는 건강문제는?,자궁이완,방광질누공,자궁내번증,자궁경관무력,자궁후방전위,A,
391,nurse,2020,1,102,회음절개술을 받은 산모의 회음부에 대한 간호중재로 옳은 것은?,질세척을 해 준다.,유치도뇨관을 삽입한다.,항문에서 질 방향으로 닦게 한다.,산후 3일째부터 좌욕을 하게 한다.,회음패드 교환 전후에 손을 씻게 한다.,E,
392,nurse,2020,1,103,질분만 4시간 후 산모의 자궁이 오른쪽으로 기울어져 있고 자궁저부가 배꼽보다 위에서 촉진될 때 간호중재는?,관장을 실시한다.,체온을 측정한다.,왼쪽으로 눕게 한다.,배뇨를 하도록 돕는다.,복부에 모래주머니를 대 준다.,D,
