,subject,year,period,q_number,question,A,B,C,D,E,answer,cot
306,pharm,2019,4,72,「약사법」상 재심사기간이 제조판매 ∙ 수입 품목허가를 받은 날부터 4년인 품목은?,신약,이미 허가된 의약품과 배합비율이 다른 전문의약품,이미 허가된 의약품과 유효성분의 종류가 다른 전문의약품,이미 허가된 의약품과 유효성분은 동일하나 투여경로가 다른 전문의약품,이미 허가된 의약품과 유효성분 및 투여경로는 동일하나 명백하게 다른 효능 ∙ 효과를 추가한 전문의약품,E,
307,pharm,2019,4,73,「약사법」상 생물학적 제제를 제조하는 제조업자가 제조관리자를 두려고 할 때 제조 업무를 관리할 수 없는 자는?,약사,한약사,4년제 대학의 생화학과를 졸업한 자,식품의약품안전처장의 승인을 받은 의사,2년제 대학을 졸업한 자로서 2년 이상 관련 제조업무에 종사한 자,E,
308,pharm,2019,4,74,"「약사법」상 의약품 품목허가를 받은 자가 의사의 처방에 따라 조제에 사용되는 의약품이 아닌 것을 약국개설자에게 판매할 경우, 안전용기 ∙ 포장을 사용하여야 할 품목에 해당하지 않는 것은?",소아용의약품 중 내용액제,아스피린 성분을 함유한 정제,1회 복용량에 30밀리그램 이상의 철 성분을 함유한 과립제,1정당 10밀리그램의 세티리진염산염 성분을 함유한 정제의 10정 단위 포장,1정당 250밀리그램의 아세트아미노펜 성분을 함유한 정제의 10정 단위 포장,D,
309,pharm,2019,4,75,「약사법」상 약사회장이 약사회의 윤리위원회 심의 ∙ 의결을 거쳐 보건복지부장관에게 약사면허 취소 처분을 요구할 수 있는 경우는?,거짓 또는 과대 광고행위를 한 경우,향정신성의약품 중독자에 해당하는 경우,학문적으로 인정되지 아니하는 약사(藥事) 행위를 한 경우,무자격자에게 의약품을 조제 ∙ 판매하도록 하는 행위를 한 경우,본인부담금의 일부를 면제하는 방법으로 의사의 처방전을 가진 자를 자신의 약국으로 유인하는 행위를 한 경우,B,
310,pharm,2019,4,76,「마약류 관리에 관한 법률」상 “마약류”에 해당하는 것은?,대마초의 종자,성숙한 대마초의 줄기,아편에서 추출되는 알칼로이드,양귀비의 액즙이 응결된 것을 의약품으로 가공한 것,엑고닌 ∙ 코카인 및 엑고닌 알칼로이드 성분이 모두 제거된 코카 잎,C,
311,pharm,2019,4,77,「마약류 관리에 관한 법률」상 마약류취급자가 봉함을 하지 아니한 마약류를 수수하지 못하는 경우는?,사용중단의 사유로 소유하던 마약을 원소유자인 마약류취급자에게 반품하려는 경우,품목허가가 취소되어 소지 ∙ 소유 또는 관리하는 마약을 다른 마약류취급자에게 양도하려는 경우,마약류취급학술연구자가 학술연구를 위하여 수수하려는 사유로 식품의약품안전처장의 승인을 받은 경우,공무상 필요에 따라 연구 및 시험용으로 제품으로 수수하려는 사유로 식품의약품안전처장의 승인을 받은 경우,마약류제조업자 자격을 상실하여 보유하고 있는 마약류를 허가관청의 승인을 받아 마약류취급자에게 양도하려는 경우,B,
312,pharm,2019,4,78,「마약류 관리에 관한 법률」상 마약류 중독자의 증상을 고려하여 특히 필요하다고 인정하는 경우 보건복지부장관 또는 시 ∙ 도지사의 허가를 받아 마약을 투약할 수 있는 자는?,대학병원에서 의료에 종사하는 의사,국립의료원에서 의료에 종사하는 의사,국립재활병원에서 의료에 종사하는 의사,상급종합병원에서 의료에 종사하는 의사,치료보호기관에서 의료에 종사하는 의사,E,
313,pharm,2019,4,79,「국민건강증진법」상 “국민건강증진사업”의 정의에 포함되어 있지 않은 것은?,건강관리,보건교육,식품위생,영양개선,질병예방,C,
314,pharm,2019,4,80,「보건의료기본법」상 보건의료인의 책임에 대한 설명으로 옳지 않은 것은?,보건의료서비스의 제공을 요구받으면 정당한 이유 없이 이를 거부하지 못한다.,"식품, 의약품, 의료기기 및 화장품 등 건강 관련 물품으로부터 발생할 수 있는 위해(危害)를 방지하여야 한다.","자신의 학식과 경험, 양심에 따라 환자에게 양질의 적정한 보건의료서비스를 제공하기 위하여 노력하여야 한다.",적절한 보건의료서비스를 제공하기 위하여 필요하면 보건의료서비스를 받는 자를 다른 보건의료기관에 소개하여야 한다.,국가나 지방자치단체가 관리하여야 할 질병에 걸린 것으로 의심되는 대상자를 발견한 때에는 신고하는 등 필요한 조치를 하여야 한다.,B,
315,pharm,2019,4,81,「국민건강보험법」상 “사용자”에 해당하지 않는 자는?,국회사무총장,중앙행정기관의 장,근로자가 소속되어 있는 사업장의 사업주,근로의 대가로 보수를 받아 생활하는 사람,교직원이 소속되어 있는 사립학교를 설립 ∙ 운영하는 자,D,
316,pharm,2019,4,82,"「국민건강보험법」상 상대가치점수가 적용되지 않고 구입금액이 상한금액 이하인 경우, 약제 및 치료재료에 대한 요양급여비용의 산정 방법으로 옳은 것은?",한약제 – 구입금액,항생제 – 상한금액,치료재료 – 상한금액,처방의약품 – 구입금액,희귀의약품 – 상한금액,D,
317,pharm,2019,4,83,「지역보건법」상 보건소에서 약사(藥事)에 관련하여 수행하는 업무는?,의약품 제조업 허가,보험급여 비용의 지급,요양급여의 적정성 평가,약국개설자의 관리자 변경 명령,의약품 부작용의 인과관계 조사,D,
318,pharm,2020,1,1,Proteoglycan과 함께 세포바깥바탕질(extracellular matrix) 의 그물구조를 형성하는 단백질은?,actin,fibronectin,α- keratin,lamin,tubulin,B,
319,pharm,2020,1,2,Aminotransferase의 활성자리에서 아미노기의 중간 운반체로 작용하는 조효소는?,biotin,FADH2,NADH,pyridoxal phosphate,thiamine pyrophosphate,D,
320,pharm,2020,1,3,Ceramide의 머리 부분에 1개의 단당류가 결합된 glycosphingolipid는?,cerebroside,ganglioside GM2,lecithin,plasmalogen,sphingomyelin,A,
321,pharm,2020,1,4,포도당신합성 과정에서 pyruvate로부터 oxaloacetate로의 변환이 일어나는 세포내 소기관은?,endoplasmic reticulum,Golgi apparatus,lysosome,mitochondria,nucleus,D,
322,pharm,2020,1,5,글리코겐 생성효소(glycogen synthase) 가 촉매하는 반응에서 포도당의 직접적인 제공자는?,"glucose 1,6- bisphosphate",glucose 1- phosphate,glucose 6- phosphate,UDP- galactose,UDP- glucose,E,
323,pharm,2020,1,6,혈중 포도당 농도가 낮은 기아 상태에서 뇌세포가 사용하는 주된 에너지원은?,citrate,D- β- hydroxybutyrate,malate,oxaloacetate,pyruvate,B,
324,pharm,2020,1,7,요소회로(urea cycle) 에서 ornithine과 carbamoyl phosphate로부터 citrulline을 생성하는 효소는?,arginase,argininosuccinase,argininosuccinate synthetase,carbamoyl phosphate synthetase I,ornithine transcarbamoylase,E,
325,pharm,2020,1,8,시트르산회로(citric acid cycle) 에서 FADH2를 생성하여 미토콘드리아 내막의 ubiquinone으로 전자를 전달하는 효소는?,cytochrome oxidase,L- malate dehydrogenase,NADH dehydrogenase,succinate dehydrogenase,ubiquinone : cytochrome c oxidoreductase,D,
326,pharm,2020,1,9,"지방산 합성 과정에서 malonyl-CoA를 생성하며, palmitoyl-CoA에 의해 되먹임억제(feedback inhibition) 되는 효소는?",acetyl- CoA carboxylase,acyl- CoA dehydrogenase,enoyl- CoA hydratase,β- hydroxyacyl- CoA dehydrogenase,methylmalonyl- CoA epimerase,A,
327,pharm,2020,1,10,지방조직에서 thiazolidinedione 계열의 약물에 의해 peroxisome proliferator-activated receptor-γ(PPAR-γ) 가 활성화되었을 때 그 발현이 증가하는 효소는?,hexokinase,glycerol 3- phosphate acyltransferase,glycerol 3- phosphate dehydrogenase,lactate dehydrogenase,phosphoenolpyruvate carboxykinase,E,
328,pharm,2020,1,11,생합성 과정에서 N^5-methyltetrahydrofolate가 필요한 아미노산은?,alanine,asparagine,leucine,lysine,methionine,E,
329,pharm,2020,1,12,진핵세포의 유전자 발현 과정에서 전사 활성자(transcription activator) 가 인식하여 결합하는 DNA 부위는?,DNA unwinding element,enhancer,initiator,TATA box,telomere,B,
330,pharm,2020,1,13,시클로부탄 피리미딘 이합체(cyclobutane pyrimidine dimer) 의 생성으로 DNA가 손상되었다. 이를 복구하는 효소는?,Dam methylase,excinuclease,MutH protein,primase,topoisomerase,B,
331,pharm,2020,1,14,뉴클레오솜의 히스톤 H3과 H4의 아미노 말단에 위치한 lysine 잔기들이 아세틸화될 경우 나타나는 현상은?,염색체의 응축,mRNA splicing 촉진,전사체의 번역활성 증가,유전자의 전사활성 증가,히스톤 octamer 구조의 분리,D,
332,pharm,2020,1,16,혈관 내피세포에 존재하는 단백질로서 백혈구 표면의 당단백질을 인식하여 염증 부위에 백혈구를 부착시키는 것은?,actin,fibronectin,hemagglutinin,hyaluronan,selectin,E,
333,pharm,2020,1,17,저용량의 아스피린이 혈전 생성을 억제하는 기전은?,arachidonate 합성 저해,leukotriene A4 합성 저해,prostacyclin 합성 증가,prostaglandin H2 합성 증가,thromboxane A2 합성 저해,E,
334,pharm,2020,1,18,Sphingomyelinase의 결핍으로 인하여 sphingomyelin이 뇌에 축적되어 지능발달이 지체되는 유전질환은?,cystic fibrosis,Lesch- Nyhan syndrome,Niemann- Pick disease,Tay- Sachs disease,xeroderma pigmentosum,C,
335,pharm,2020,1,21,Leuconostoc mesenteroides의 발효 산물로서 혈장대용제로 사용되는 것은?,albumin,alginate,dextran,gelatin,glucan,C,
336,pharm,2020,1,22,신약후보물질의 변이원성을 검사하기 위해 Salmonella Typhimurium의 영양요구균주를 이용하는 시험법은?,Ames test,D- test,IMViC test,Kirby- Bauer test,Schick test,A,
337,pharm,2020,1,23,사람 단클론항체(human monoclonal antibody) 를 제조하기 위해 특정 단백질을 발현하는 파지를 선별하는 기법은?,접합(conjugation),형질도입(transduction),파지전시(phage display),유전체 교정(genome editing),면역침강(immunoprecipitation),C,
338,pharm,2020,1,24,다음과 같은 특성을 가지는 그람음성균의 감염증에 사용하는 항생제는?• Extended spectrum β-lactamase(ESBL) 를 생성함• 3세대 세팔로스포린류 약물에 내성을 가짐,amoxicillin,aztreonam,cefaclor,cefazolin,imipenem,E,
339,pharm,2020,1,25,"그람음성균에 유효한 항생제로, 다제내성 Pseudomonas 속 세균에 의한 중증 감염증을 치료하기 위해 사용하는 것은?",ampicillin,bacitracin,clindamycin,colistin,tetracycline,D,
340,pharm,2020,1,26,호흡기로의 투과율이 높은 약물로서 다제내성결핵(multidrug-resistant tuberculosis) 의 치료에 사용되는 것은?,bleomycin,cephalexin,doxycycline,levofloxacin,methicillin,D,
341,pharm,2020,1,27,Itraconazole에 의해 합성이 저해되는 것은?,chitin,ergosterol,glucan,microtubule,squalene,B,
342,pharm,2020,1,28,B형 간염 바이러스의 역전사효소를 저해하는 항바이러스제는?,acyclovir,entecavir,raltegravir,ribavirin,sofosbuvir,B,
343,pharm,2020,1,29,병원균의 세포벽 성분에 의한 보체 활성화 경로에서 C3 전환효소(convertase) 를 안정화시키는 혈청 단백질은?,C1q,C4b,immunoglobulin M,mannose- binding lectin,properdin,E,
344,pharm,2020,1,30,"수지상세포가 항원펩티드를 제시할 때, T세포 표면에서 발현되는 공동자극수용체(costimulatory receptor) 는?",CD4,CD8,CD25,CD28,CD40,D,
345,pharm,2020,1,31,"흑색종 환자의 T세포를 활성화시키는 단클론항체 의약품의 표적 항원이며, T세포 표면의 면역체크포인트(immune checkpoint) 분자는?",B7,CD3,CD19,CD20,PD- 1,E,
346,pharm,2020,1,32,면역복합체 생성에 의한 과민반응으로 발생하는 질환은?,천식(asthma),결핵(tuberculosis),아토피피부염(atopic dermatitis),태아적혈모구증(erythroblastosis fetalis),전신홍반루푸스(systemic lupus erythematosus),E,
347,pharm,2020,1,33,HER2 양성 유방암의 치료에 사용하는 단클론항체 의약품은?,adalimumab,bevacizumab,infliximab,rituximab,trastuzumab,E,
348,pharm,2020,1,34,DTaP 백신의 제조에서 디프테리아의 예방을 위해 사용하는 원료는?,핵산(DNA),변독소(toxoid),사균(killed bacteria),약독화 생균(attenuated bacteria),재조합단백질(recombinant protein),B,
349,pharm,2020,1,35,Haemophilus influenzae type b 백신을 제조하는 데 사용하는 원료는?,선모(pilus),캡슐(capsule),세포벽(cell wall),외막(outer membrane),세포막(cell membrane),B,
350,pharm,2020,1,36,"사람의 상기도에 상주하는 그람양성균으로서 폐렴, 중이염, 수막염 등의 원인이 되는 병원균은?",Klebsiella pneumoniae,Legionella pneumophila,Neisseria meningitidis,Staphylococcus epidermidis,Streptococcus pneumoniae,E,
351,pharm,2020,1,37,"물이나 음식 또는 감염된 사람과의 접촉을 통해 전파되며, 영유아 및 성인에게 심한 설사를 동반한 위장관 질환을 유발하는 바이러스는?",Coxsackie virus,Ebola virus,norovirus,poliovirus,rhinovirus,C,
352,pharm,2020,1,38,"Herpesviridae에 속하며, 전염성 단핵구증, 림프증식성 질환 등의 원인이 되는 바이러스는?",엡스타인바 바이러스(Epstein- Barr virus),사람유두종 바이러스(human papillomavirus),수두대상포진 바이러스(varicella- zoster virus),사람거대세포 바이러스(human cytomegalovirus),호흡기세포융합 바이러스(respiratory syncytial virus),A,
353,pharm,2020,1,39,다음 사례를 읽고 각 문제에 적합한 답을 고르시오. 발진을 동반한 인두염 증상을 보인 6세 소아의 병소로부터 균을 분리하였다. 이 균은 그람양성으로 염색되었고 혈액한천배지에서 베타 용혈현상을 보였다. 이 환자에게 나타날 수 있는 합병증은?,위염,장염,백일해,성홍열,파상풍,D,
354,pharm,2020,1,40,"다음 사례를 읽고 각 문제에 적합한 답을 고르시오. 발진을 동반한 인두염 증상을 보인 6세 소아의 병소로부터 균을 분리하였다. 이 균은 그람양성으로 염색되었고 혈액한천배지에서 베타 용혈현상을 보였다. 이 환자의 혈액에서 streptolysin O에 대한 항체가 검출되었다면, 예측할 수 있는 질환은?",결핵,고환염,결막염,수막염,급성사구체신염,E,
355,pharm,2020,1,41,Dihydrofolate reductase 억제를 주 작용기전으로 하여 치료효과를 나타내는 항암제는?,gemcitabine,irinotecan,methotrexate,sulfamethoxazole,trimethoprim,C,
356,pharm,2020,1,42,이온통로 형태의 수용체(ionotropic receptor) 와 그 수용체를 통해 이동할 수 있는 이온의 조합으로 옳은 것은?,D2 수용체 – Ca2 +,5- HT3 수용체 – Na +,NMDA 수용체 – Cl-,GABAB 수용체 – Cl-,GABAA 수용체 – Na +,B,
357,pharm,2020,1,43,유전적으로 N-acetyltransferase 효소 활성이 낮은 사람에게 장기간 투여했을 때 말초신경염 유발 위험이 높은 약물은?,debrisoquine,dexamethasone,isoniazid,succinylcholine,theophylline,C,
358,pharm,2020,1,45,"다음 특성을 가진 비정형 항정신병약물은?• D2 수용체보다 5-HT2A 수용체에 더 높은 친화력을 지님• 조현병의 음성 증상 개선 효과가 우수함• 체중증가, 혈당증가, 무과립구증 유발 위험이 있음",aripiprazole,chlorpromazine,clozapine,haloperidol,lithium,C,
359,pharm,2020,1,46,"구강건조와 기립성저혈압, 졸음 등과 같은 자율신경계 부작용 위험이 낮은 항우울약으로, 신경성 폭식증 등 섭식장애의 치료에도 사용이 허가된 약물은?",alprazolam,amitriptyline,fluoxetine,trazodone,venlafaxine,C,
360,pharm,2020,1,47,Valproic acid와 병용 시 피부발진 위험이 증가하는 약물은?,gabapentin,hydroxyzine,lamotrigine,levetiracetam,pregabalin,C,
361,pharm,2020,1,48,"Serotonin 및 norepinephrine 재흡수 차단작용이 있으며, μ-opioid 수용체에도 친화력이 있는 중추성 진통약은?",baclofen,cetirizine,dextromethorphan,ketorolac,tramadol,E,
362,pharm,2020,1,49,"Cysteinyl leukotriene(CysLT) 수용체 길항약으로, 천식 증상을 개선시키는 것은?",cromolyn,montelukast,salmeterol,theophylline,zileuton,B,
363,pharm,2020,1,50,혈청 homocysteine 농도 증가와 신경학적 이상 증상을 보이는 거대적혈모구빈혈(megaloblastic anemia) 환자에게 결핍된 것은?,cyanocobalamin,erythropoietin,folic acid,iron,vitamin B6,A,
364,pharm,2020,1,51,"레닌-안지오텐신-알도스테론 시스템에 작용하는 항고혈압약으로, bradykinin 대사를 억제하여 기침, 혈관부종 등의 부작용을 유발할 위험이 높은 약물은?",carvedilol,clonidine,enalapril,nifedipine,nitroprusside,C,
365,pharm,2020,1,52,이상지질혈증 치료약물과 주 작용기전을 옳게 연결한 것은?,ezetimibe – VLDL 분비 억제,gemfibrozil – 담즙산 재흡수 억제,cholestyramine – 지방산 산화 증가,atorvastatin – 콜레스테롤 생합성 억제,niacin(nicotinic acid) – 콜레스테롤 장흡수 억제,D,
366,pharm,2020,1,53,이뇨약과 주 작용 부위를 옳게 연결한 것은?,amiloride – 원위세뇨관,acetazolamide – 집합관,furosemide – 헨레고리 상행각,hydrochlorothiazide – 근위세뇨관,spironolactone – 헨레고리 하행각,C,
367,pharm,2020,1,54,벽세포소관(parietal cell canaliculus) 에서 활성형 sulfenamide 양이온으로 변환된 후 H+/K+-ATPase와 비가역적 공유결합을 형성하여 위산 분비를 억제하는 약물은?,bismuth subsalicylate,cimetidine,misoprostol,omeprazole,sucralfate,D,
368,pharm,2020,1,55,Acarbose가 혈당을 강하시키는 주 작용기전은?,α- glucosidase 억제,dipeptidyl peptidase 4(DPP-,억제,glucagon- like peptide 1(GLP-,수용체 길항,A,
369,pharm,2020,1,56,뼈흡수를 억제하여 골다공증 치료효과를 나타내는 pyrophosphate 유도체는?,alendronate,calcitriol,denosumab,raloxifene,teriparatide,A,
370,pharm,2020,1,57,"녹농균 감염이 의심되는 환자에게 경험적 항균요법을 실시하고자 할 때, 상승효과를 나타낼 수 있는 조합은?",cefaclor – tetracycline,ticarcillin – tobramycin,erythromycin – neomycin,chloramphenicol – cefazolin,kanamycin – sulfamethoxazole,B,
371,pharm,2020,1,58,다음 특성을 가진 면역억제약물은?• FK506-binding protein(FKBP) 과 활성형 복합체 형성• mammalian target of rapamycin(mTOR) 억제• B세포와 T세포 증식 억제,azathioprine,cyclosporine,infliximab,mycophenolate mofetil,sirolimus,E,
372,pharm,2020,1,59,"다음 동물실험 사례를 읽고 각 문제에 적합한 답을 고르시오. • A 그룹: 혈압과 심박동수를 모니터링하면서 phenylephrine을 정맥주사하였을 때, 주사 전보다 혈압은 상승하였고 심박동수는 감소하였다.• B 그룹: Trimethaphan 전처리로 자율신경절을 차단한 후 혈압과 심박동수를 모니터링하면서 phenylephrine을 정맥주사하였다. 이 실험에서 사용한 phenylephrine의 혈압에 대한 작용을 매개하는 수용체는?",α1 수용체,α2 수용체,β1 수용체,β2 수용체,무스카린 수용체,A,
373,pharm,2020,1,61,질병 발생의 원인을 설명하는 역학적 삼각형(epidemiologic triangle) 모델의 구성 요소는?,"병인, 숙주, 장소","병인, 숙주, 환경","병인, 시간, 환경","숙주, 시간, 장소","시간, 장소, 환경",B,
374,pharm,2020,1,62,"수용성이 비교적 낮아 세기관지나 폐포까지 도달하여, 폐포벽의 점막에 국소적으로 염증성 손상을 유발하고 산소교환에 영향을 주며 광화학 옥시단트(photochemical oxidant) 생성의 원인이 되는 가스상 물질은?",벤젠증기,수은증기,이산화황,이산화질소,일산화탄소,D,
375,pharm,2020,1,63,정상인이 식품이나 환경 매체를 통하여 어떤 물질에 평생 노출되었을 경우 유해한 영향이 나타나지 않을 것으로 기대되는 1일 노출허용량을 의미하는 용어는?,최소영향관찰용량(LOAEL),기준용량(benchmark dose),독성참고치(reference dose),최대무영향관찰용량(NOAEL),노출한계(margin of exposure),C,
376,pharm,2020,1,64,발암 과정에서 장내미생물에 의한 대사가 필수적인 물질은?,aflatoxin B1,benzene,"2,6- dinitrotoluene","2,3,7,8- tetrachlorodibenzo- p- dioxin",vinyl chloride,C,
377,pharm,2020,1,65,Acetaminophen의 간독성에 대한 설명으로 옳은 것은?,간소엽의 zone 1에 특이적으로 독성을 유발한다.,Glucuronic acid 포합에 의해 독성이 더 강해진다.,대사 과정 없이 DNA와 결합하여 독성을 유발한다.,Phase I 대사 과정 없이 glutathione 포합이 일어난다.,Prostaglandin H synthase에 의해 독성대사체가 생성된다.,E,
378,pharm,2020,1,66,독성물질과 그 기원을 옳게 연결한 것은?,cycasin – 고사리 뿌리에 있는 고유성분,Trp- P- 1 – 생선구이 과정 중 아미노산의 열분해,benzo[a]pyrene – 식품 중의 아질산과 아민류의 반응,acrylamide – 먹는물 염소 처리 중 소독 부산물로 생성,dimethylnitrosamine – 육류의 숯불구이 과정 중 지질의 분해,B,
379,pharm,2020,1,67,화학물질에 의한 염색체 손상 시 수복되지 않은 염색체 단편이 세포분열 후에 잔존하는 현상을 관찰하는 유전독성 시험법은?,소핵 시험,Draize 시험,Hershberger 시험,복귀돌연변이 시험,마우스 lymphoma thymidine kinase 시험,A,
380,pharm,2020,1,68,Methomyl이나 propoxur의 중독에 사용할 수 있는 해독제는?,N- acetylcysteine,atropine,EDTA,methylene blue,penicillamine,B,
381,pharm,2020,1,69,"음용수를 통한 만성 노출 시 과색소침착, 손바닥 각질화, 말초순환장애 등을 유발할 수 있으며, International Agency for Research on Cancer(IARC) 에서 인체발암물질 Group 1로 분류한 것은?",납(Pb),비소(As),카드뮴(Cd),6가 크롬(Cr6+ ),메틸수은(CH3Hg),B,
382,pharm,2020,1,70,점성이 큰 수용성 식이섬유로서 섭취 후 위에 음식물을 오래 머물게 하여 덤핑증후군에 사용될 수 있는 것은?,cellulose,chitin,hemicellulose,lignin,pectic substance,E,
383,pharm,2020,1,71,"α-Linolenic acid로부터 합성되어, 혈중 중성지방을 감소시키고 혈소판 응집을 억제하는 기능을 가진 지방산은?",arachidonic acid,eicosapentaenoic acid,linoleic acid,γ- linolenic acid,oleic acid,B,
384,pharm,2020,1,72,"단백질 식이 부족으로 부종, 설사, 피부질환, 면역기능 저하 등이 나타나고 저알부민혈증과 지방간비대를 특징으로 하는 영양 부족 질환은?",소모증(marasmus),카시와커(kwashiorkor),메니에르증후군(Ménière’s syndrome),길랑바레증후군(Guillain- Barré syndrome),베르니케 뇌병증(Wernicke encephalopathy),B,
385,pharm,2020,1,73,"알코올탈수소효소의 활성에 필수적이며, 결핍 시 생식기 발달 저해와 미각이상이 나타날 수 있는 무기질은?",아연(Zn),망간(Mn),셀레늄(Se),코발트(Co),몰리브덴(Mo),A,
386,pharm,2020,1,74,Isoniazid를 장기간 복용할 때 결핍될 수 있는 비타민은?,folic acid,vitamin B6,vitamin B12,vitamin E,vitamin K,B,
387,pharm,2020,1,75,식품성분 중 histidine을 histamine으로 대사시켜 알레르기성 식중독을 유발하는 원인균은?,Bacillus anthracis,Morganella morganii,Listeria monocytogenes,Campylobacter jejuni,Staphylococcus aureus,B,
388,pharm,2020,1,76,신경세포막의 sodium channel에 작용하여 Na +의 세포막 투과를 선택적으로 억제하는 독소는?,α- amanitin,fumonisin B,grayanotoxin,saxitoxin,zearalenone,D,
389,pharm,2020,1,77,환원작용에 의하여 색소를 파괴하는 표백제로서 공기 중에서 산화되어 유효농도 이하가 되면 표백작용이 소실되는 식품첨가물은?,질산칼륨(potassium nitrate),과산화수소(hydrogen peroxide),아황산수소나트륨(sodium bisulfite),과황산암모늄(ammonium persulfate),희석과산화벤조일(diluted benzoyl peroxide),C,
390,pharm,2020,1,78,건강기능식품 소재와 그 기능성을 옳게 연결한 것은?,홍국 – 관절 건강,정어리 펩타이드 – 혈압 개선,글루코사민 – 혈중 콜레스테롤 개선,쏘팔메토 열매 추출물 – 체지방 감소,가르시니아 캄보지아 추출물 – 전립선 건강유지,B,
391,pharm,2020,1,79,"다음 사례를 읽고 각 문제에 적합한 답을 고르시오. 불연속점을 지나도록 염소소독을 한 수도물을 마신 A 지역 주민들 다수에게서 설사, 복통, 발열, 구토 증상이 나타난 후 1～2주 내에 자연적으로 치유되었다. 오염원에 대한 조사 결과, 인근 축사의 가축 배설물이 폭우로 인하여 상수원으로 유입된 것으로 추정되었고, 소독한 물에서 4개의 자포자(sporozoite) 로 이루어진 낭포체가 다수 검출되었다. 염소소독에도 불구하고 수계 감염병이 나타난 것을 고려할 때, 추정되는 원인 병원체는?",Cryptosporidium parvum,Escherichia coli O157 : H7,Helicobacter pylori,Leptospira interrogans,Shigella dysenteriae,A,
392,pharm,2020,1,80,"다음 사례를 읽고 각 문제에 적합한 답을 고르시오. 불연속점을 지나도록 염소소독을 한 수도물을 마신 A 지역 주민들 다수에게서 설사, 복통, 발열, 구토 증상이 나타난 후 1～2주 내에 자연적으로 치유되었다. 오염원에 대한 조사 결과, 인근 축사의 가축 배설물이 폭우로 인하여 상수원으로 유입된 것으로 추정되었고, 소독한 물에서 4개의 자포자(sporozoite) 로 이루어진 낭포체가 다수 검출되었다. 위 원인 병원체의 감염을 예방할 수 있는 먹는물 소독 방법은?",불소처리,연화처리,오존처리,폭기처리,황산동처리,C,
393,pharm,2020,1,81,다음의 특성을 가진 시토카인을 분비하는 세포는?• 상처조직으로의 백혈구 이동 촉진• 콜라겐 합성 자극• 혈관 형성 촉진,호산구,호중구,대식세포,형질세포,자연살해세포,C,
394,pharm,2020,1,82,"만성 알코올중독 환자에게서 결핍 되었을 때, 진행성 치매, 운동실조, 안근마비 증상을 유발하는 비타민은?",니아신,티아민,피리독신,리보플라빈,아스코르빈산,B,
395,pharm,2020,1,83,"50세 남자가 최근 발열, 피로, 체중감소, 설사가 지속되어 혈액검사를 한 결과, CD4+T세포 수가 현저히 감소된 것을 확인하였다. 이 환자에게서 추가적으로 나타날 수 있는 임상소견은?",지방간,파제트병,레이노현상,아토피피부염,구강 칸디다증,E,
396,pharm,2020,1,84,보툴리눔 식중독 환자에게 호흡곤란이 발생하는 병태생리 기전은?,아세틸콜린 분비 차단,기도세포 점액분비 촉진,호흡상피세포 손상 유발,호흡근육의 경련성 수축 유발,감마아미노부티르산 분비 차단,A,
397,pharm,2020,1,85,안트라사이클린계 약물은 총 누적 사용 용량이 제한되고 있다. 그 이유가 되는 약물의 부작용은?,방광염,쓸개염,사구체신염,기관지확장증,심장근육병증,E,
398,pharm,2020,1,86,12시간 동안 이코노미 등급의 좌석에 앉아 항공여행을 한 60세 비만 여자에게 4일 후부터 다음과 같은 상황이 발생하였다. 그 원인은?• 다리가 붓고 통증이 발생함• 발열이나 기침 증상 없이 호흡곤란 증세를 보임• 얼굴색이 창백해지다가 힘없이 쓰러짐,폐렴,폐기종,혈전색전,혈액응고결손,특발성폐섬유증,C,
399,pharm,2020,1,87,"폐기종이나 폐고혈압을 주원인으로 하며, 우심실의 압력 과부하에 의해 초래되는 우심실비대가 특징인 질환은?",흉막염(pleurisy),심근염(myocarditis),심막염(pericarditis),폐농양(lung abscess),폐심장(cor pulmonale),E,
400,pharm,2020,1,88,"외부 항원에 대한 과도한 Th2 반응과 IgE 매개 과민반응을 특징으로 하며 기관지수축과 점액분비가 증가되어, 천명, 호흡곤란, 기침발작의 증상을 보이는 질환은?",천식,진폐증,폐기종,과민성폐렴,만성기관지염,A,
401,pharm,2020,1,89,"Helicobacter pylori, 비스테로이드항염증제(NSAID), 흡연 등이 원인이 되며 위산 분비 증가 또는 중탄산 분비 저하에 의해서 유발되는 질환은?",크론병,휘플병,소화성궤양,바레트식도,과민성대장증후군,C,
402,pharm,2020,1,90,궤양성대장염(ulcerative colitis) 과 구별되는 크론병(Crohn disease) 의 주된 임상소견은?,점막층에 국한된 염증,거짓폴립(pseudopolyps),건너뛴 병변(skip lesions),대장(colon) 에 국한된 병변,넓은바닥궤양(broad- based ulcer),C,
403,pharm,2020,1,91,만성간염과 간경화를 일으키는 DNA 바이러스는?,A형 간염바이러스,B형 간염바이러스,C형 간염바이러스,E형 간염바이러스,G형 간염바이러스,B,
404,pharm,2020,1,92,급성이자염 발병 후 첫 72시간 동안 현저하게 증가하며 이자염 진단에 활용되는 것은?,리파아제(lipase),빌리루빈(bilirubin),칼시토닌(calcitonin),알파태아단백질(α- fetoprotein),크레아틴키나아제(creatine kinase),A,
