,subject,year,period,q_number,question,A,B,C,D,E,answer,cot
179,dentist,2020,3,58,"치성감염과 연관된 근막간극에 관한 설명이다. 괄호 안에 들어갈 근막간극은?
· ( A ) 농양은 대부분 상악 대구치가 원인치이며 임상적으로 협골궁 하방과 하악 하연 상방의 종창이 특징적이다. · Ludwig's angina는 양측성으로 악하간극, ( B ), 설하간극이 함께 감염에 이환되는 경우이다.","A:악하간극, B:이하간극","A:이하간극, B:협부간극","A:협부간극, B:이하간극","A:이하간극, B:측두하간극","A:측두하간극, B:협부간극",C,
180,dentist,2020,3,59,24세 남자가 하악 제3대구치 발치 후 발생한 심한 개구장애로 내원하였다. 안면 외부에 종창이 뚜렷하게 나타나지 않는 경우 의심할 수 있는 농양의 위치는?,측두간극(temporal space),설하간극(sublingual space),악하간극(submandibular space),교근하간극(submasseteric space),익돌하악간극(pterygomandibular space),E,
181,dentist,2020,3,60,감염환자에게 사용하는 항생(균)제에 관한 설명으로 옳은 것은?,반코마이신은 핵산대사를 억제하는 살균제이다.,아미노글리코시드계 약물은 세포벽 합성 억제를 일으키는 살균제이다.,메트로니다졸은 치배가 발육 중인 환자에게 투여 시 칼슘과 착화가 발생한다.,퀴놀론계 약물은 세포벽 성분인 펩티드글리칸의 합성을 억제하는 살균제이다.,테트라사이클린은 세균의 단백질 합성을 억제함으로써 항균작용을 나타내는 정균제이다.,E,
182,dentist,2020,3,61,상악동에 발생된 점액저류낭에 관한 설명으로 옳은 것은?,외과적으로 절제한다.,상악동의 상부에 주로 발생된다.,상악동의 하부에 주로 발생된다.,약물치료가 효과적인 치료방법이다.,상악동에서 점액류 다음으로 빈발하는 양성질환이다.,C,
183,dentist,2020,3,62,"60세 여자가 개구장애와 우측 전이개부 통증으로 내원하였다. 내원 1년 전부터 개구 시 우측 턱관절에 관절잡음이 있었으나 개구장애는 없었으며, 2일 전 관절잡음이 사라졌다. 자발 최대 개구량은 15 mm였으며 그 이상 개구 시 우측 악관절 부위에서 심한 통증이 발생하였다. 진단은?",활막염,골성악관절강직,섬유성악관절강직,정복성관절원반변위,비정복성관절원반변위,E,
184,dentist,2020,3,63,악안면 외상환자에게서 상악의 후방 이동과 안구의 운동장애가 인지되었다. 방사선 검사에서 하안와열(inferior orbital fissure) 및 관골전두봉합선(zygomaticofrontal suture)을 따라 접형골 (sphenoid bone)에 이르는 골절선이 보였다. 진단은?,협골 골절,Le Fort I형 골절,Le Fort II형 골절,Le Fort III형 골절,비골-안와-사골 복합골절,D,
185,dentist,2020,3,65,"다음에서 설명하는 구강점막의 궤양은?
· 융기된 변연을 가진다. · 출혈 경향이 관찰된다. · 모양 및 크기가 불규칙하다. · 촉진 시 통증이 없고 경결감이 있다. · 중심부의 요철이 다양하고 괴사 시 백색을 보인다.",암성 궤양,결핵성 궤양,미란성 궤양,욕창성 궤양,아프타성 궤양,A,
186,dentist,2020,3,66,기저세포모반증후군 환자의 특징적 소견은?,대설증(macroglossia),완전 무치증(total anodontia),구순구개열(cleft lip and palate),다수의 과잉치(supernumerary teeth),다발성 치성각화낭(multiple odontogenic keratocysts),E,
187,dentist,2020,3,67,"36세 여자가 상악 전치부 치은 종창으로 내원하였다. 파노라마 방사선사진상 상악 중절치 사이에 경계가 명확한 방사선투과상의 병소가 관찰되었고, 좌우 중절치 치근 사이가 이개되어 있었다. 진단명은?",잔류낭(residual cyst),비치조낭(nasoalveolar cyst),법랑모세포종(ameloblastoma),비구개관낭(nasopalatine duct cyst),술후상악낭(postoperative maxillary cyst),D,
188,dentist,2020,3,69,혈관종에 관한 설명으로 옳은 것은?,피막으로 둘러싸여 있다.,여자보다 남자에서 호발한다.,혈관육종(angiosarcoma)으로 전환된다.,중심성 혈관종은 치근단 병소와 감별해야 한다.,성인이 되면서 커지므로 유년기에 제거해야 한다.,D,
189,dentist,2020,3,70,하마종에 관한 설명으로 옳은 것은?,악하선에서 주로 발생한다.,크기가 증가하면 혀가 변위될 수 있다.,가장 먼저 선택되는 치료는 낭적출술이다.,타액선 도관의 폐쇄로 생기는 진성낭이다.,대개 양측성이며 무통의 투명한 푸른 빛을 띈다.,B,
190,dentist,2020,3,71,외상성 신경손상의 병태생리에 관한 설명으로 옳은 것은?,신경의 재생과정에서 감각과민(hyperesthesia)은 비정상적인 양상이다.,변성된 중추신경은 그 원인이 제거되면 24시간 이내에 재생이 시작된다.,신경분포가 상실된 점막은 차고 건조하면서 탄력성이 없는 상태가 되어 취약해진다.,신경세포들의 신생발아신경섬유(growth cone fiber)는 하루에 약 1.5 mm씩 근위부 성장을 한다.,왈러변성(Wallerian degeneration)은 신경실행증(neurapraxia) 후 나타난다.,C,
191,dentist,2020,3,72,임산부의 치과진료에 관련된 사항으로 옳은 것은?,가장 위험한 치료시기는 임신 2기이다.,아미노글리코시드계 항생제는 임신 1기에는 안전하다.,임신 1기에는 일반적인 치과진료 및 방사선촬영을 시행할 수 있다.,임신말기에 앙와위를 취할 경우 저혈압을 유발할 수 있으므로 주의한다.,테트라사이클린은 임신 시에는 피해야 하지만 수유 중에는 안전한 약물이다.,D,
192,dentist,2020,3,73,전신질환이 없는 80 kg인 20세 남자에게 하악골 시상분할 골절단을 시행하였다. 수술 후 입원 기간 중 평가 및 관리로 옳은 것은?,"생리적인 하루 소변량은 2,500 ~ 3,000 mL이다.","금식 중 적절한 총 수액투여량은 하루 1,500 mL이다.",수술 후 4일째 체온이 38°C인 경우 무기폐를 의심한다.,수술 후 hematocrit가 25%로 낮아져도 수혈을 하지 않을 수 있다.,수술 후 충분한 수액이나 혈액을 공급받지 못하면 울혈성 심부전을 초래할 수 있다.,D,
193,dentist,2020,3,74,35세 남자가 임플란트 치료를 위해 내원하였다. 6개월 전 골파괴를 동반한 국소적 치주염으로 하악 제1대구치를 발치 하였으며 다른 결손치는 없었다. 치아 상실부에 자가골이식술을 동반한 임플란트 식립 시 고려사항으로 옳은 것은?,두개골 채취 시 후두골로부터 채취한다.,결손부 크기를 고려하여 장골에서 해면골을 채취한다.,신경손상 합병증을 줄이기 위해 하악지 골이식을 고려한다.,발치 후 공간유지장치를 하지 않았다면 골이식량은 증가 한다.,이부에서 골채취 시 이신경 손상을 방지하기 위해 절개를 설측에 가한다.,C,
194,dentist,2020,3,75,"하악 과두부 재건술 시 다음과 같은 특성을 지닌 공여부는?
· 하악과두 외형과 유사 · 성장 가능성 잔존 · 성장기 청소년에 적용 가능",비골,장골,요골,늑연골,견갑골,D,
195,dentist,2020,3,76,하악 구치부 설측구성형술(lingual sulcoplasty) 시 절단 및 박리하여 재위치시켜야 하는 근육은?,깨물근(masseter m.),두힘살근(digastric m.),턱목뿔근(mylohyoid m.),목뿔혀근(hyoglossus m.),턱끝목뿔근(geniohyoid m.),C,
196,dentist,2020,3,77,전층피부이식 시 가장 흔히 사용되는 공여부는?,대퇴부(thigh),둔부(buttock),복부(abdomen),흉부(pectoral area),서혜부(inguinal area),E,
197,dentist,2020,3,78,Misch에 의한 골밀도 분류 중 D1골에 관한 설명으로 옳은 것은?,혈액 공급이 양호하다.,임플란트 초기 고정이 양호하다.,영양관이 감소되어 있고 골소주가 많다.,임플란트 식립 시 가장 이상적인 골밀도이다,임플란트 드릴링 시 에너지의 축적이 적은 편이다.,B,
198,dentist,2020,3,79,구개열수술에 관한 설명으로 옳은 것은?,언어발달에 유리하다.,상악골 성장을 촉진한다.,생후 1~2개월경에 시행한다.,영구 견치의 정상적 맹출을 유도한다.,골이식을 동반하여 수술하는 것이 추천된다.,A,
199,dentist,2020,3,80,구순구개열 환자의 치조열 재건과 교정치료의 설명으로 옳은 것은?,교정치료는 영구치열 완성 후 시행한다.,골이식재로 합성 수산화인회석을 사용한다.,일차 치조골이식은 3~6세 사이에 시행한다.,치조골이식 후 3개월간 확장장치를 유지한다,골이식 시 전상악부의 영구치 발치를 시행한다.,D,
200,dentist,2020,3,81,81. 22세 여자가 상악골열성장을 문제로 내원하였다. 상악골 Le Fort I 골절단술을 계획하였다. 수술 중 과다 출혈이 발생할 수 있는 혈관은?,절치동맥(incisive a.),비순동맥(nasolabial a.),소구개동맥(lesser palatine a.),대구개동맥(greater palatine a.),하행구개동맥(descending palatine a.),E,
201,dentist,2020,3,82,이부성형술(genioplasty) 후 호발하는 합병증은?,골괴사,개방교합,기도폐쇄,연하장애,하순 지각마비,E,
202,dentist,2020,3,83,필러를 이용한 입술증강술(lip augmentation)에 관한 설명 으로 옳은 것은?,근육 내로 주입한다.,시술 효과는 즉각적으로 나타나지 않는다.,"상순은 안와하신경을, 하순은 이신경을 전달마취한다.",시술 중 입술의 대칭여부는 입술의 모양으로 판단한다.,다른 부위에 비해 필러의 흡수가 빨라 과교정을 해주어야 한다.,C,
203,dentist,2020,3,84,마취작용시간이 가장 긴 국소마취제는?,리도카인,프로카인,아티카인,부피바카인,메피바카인,D,
204,dentist,2020,3,85,50세 남자가 좌측 뺨의 종창으로 내원하였다. 제1소구치부터 제2대구치 사이의 전정부 및 협부 점막 종창을 보여 절개 및 배농하려고 한다. 국소마취 방법은?,골막주위마취,설신경전달마취,이신경전달마취,대구개신경전달마취,Gow-Gates 하악신경전달마취,E,
205,dentist,2020,3,86,치과국소마취에 사용하는 주사바늘은 짧은 바늘(20 mm)과 긴 바늘(32 mm)이 있다. 긴 바늘을 선택하는 것이 유리한 국소마취 방법은?,치주인대마취,이신경전달마취,상악신경전달마취,대구개신경전달마취,중상치조신경전달마취,C,
206,dentist,2020,3,87,"불안해소, 진정, 최면, 항경련 효과를 보이며, 경구 투여가 가능하다. 정맥 투여 시 통증이 없으며, 선행성 기억상실 효과가 나타나는 진정제는?",펜타닐,케타민,프로포폴,미다졸람,덱스메데토미딘,D,
207,dentist,2020,3,88,75세 여자에게 정주진정법하 임플란트 치료 중 통증감소 목적으로 펜타닐 50 �g을 투여하였다. 잠시 후 환자의 호흡수가 분당 5회 이하로 감소하였다. 호흡억제의 처치를 위한 약제는?,날록손,아트로핀,플루마제닐,에피네프린,네오스티그민,A,
208,dentist,2020,3,89,"27세 여자가 하악 제3대구치 발치를 위해 내원하였다. 국소마취 후 치료 중 어지럼증을 호소하였다. 얼굴에 땀을 흘리고 있었으며, 손은 축축하고 차가웠으며 미세한 떨림이 있었다. 혈압은 150/80 mmHg, 맥박 110회/분, 산소포화도 97%, 호흡수 45회/분 으로 측정되었다. 적절한 처치는?",환자를 바로 눕히고 다리를 들어준다.,환자를 안심시키면서 치료를 계속한다.,치료를 중단하고 설탕물을 마시게 한다.,코와 입 주위로 종이봉투를 대고 숨 쉬게 한다.,머리를 젖히고 백-마스크를 이용하여 인공호흡을 시행한다.,D,
209,dentist,2020,3,91,"82세 여자가 하악 좌측 구치부 악성종양 제거 수술 후 재발 되어 둔탁하지만 심한 통증을 호소하고 있다. 통증 완화를 위해 진통제를 투여하고자 한다. 호흡억제, 변비, 소양감 등의 부작 용은 있지만 천장 효과(ceiling effect) 없이 장기간 투여 가능한 효과적인 진통제는?",항우울제,항경련제,아편유사제,비스테로이드소염진통제(NSAID),선택세로토닌재흡수억제제(SSRI),C,
210,dentist,2020,3,92,전신마취 전 환자평가에 있어 미국마취과학회(ASA) 신체상태 분류 중 3급에 해당하는 것은?,심한 치과공포증을 가진 10세 소년,혈압이 130/85 mmHg로 조절되는 70세 남자,전신질환은 없지만 몸무게가 110kg인 30세 여자,불안정협심증으로 니트로글리세린을 투여하는 환자,1년 전 심근경색으로 스텐트 시술을 받은 50세 남자,E,
211,dentist,2020,4,3,치아우식 진단을 위한 도구로만 구성된 것은?,"끝이 뭉툭한 탐침, 방사선사진, 전기치수검사기","끝이 뭉툭한 탐침, 방사선사진, quantitative light-induced fluorescence(QLF)","얼음, Tooth Slooth, quantitative light-induced fluorescence(QLF)","방사선사진, 전기치수검사기, Tooth Slooth","방사선사진, 전기치수검사기, quantitative light-induced fluorescence(QLF)",B,
212,dentist,2020,4,4,수복치료 시 술자와 환자의 자세에 관한 설명으로 옳은 것은?,시술부위는 술자의 팔꿈치보다 약간 아래에 둔다.,수평위에서 상악의 교합평면은 바닥면에 45°가 된다.,수평위에서 하악의 교합평면이 바닥면에 수직이 된다.,시술부위는 눈의 위치로부터 25~ 30 cm 떨어진 곳에 둔다.,시술 시 환자의 머리를 회전시키는 것은 바람직하지 않다.,D,
213,dentist,2020,4,7,와동형성의 원칙에서 일차 저항형태에 관한 설명으로 옳은 것은?,수복물의 두께를 최소화한다.,내부선각을 날카롭게 형성한다.,협측벽과 설측벽의 확장을 최소화한다.,교합면 와동의 깊이는 최소 3 mm를 넘어야 한다.,인접면 박스의 축벽을 협설측으로 일직선이 되도록 형성 한다.,C,
214,dentist,2020,4,8,아말감의 연화에 관한 설명으로 옳은 것은?,연화시간은 절삭형이 구상형보다 짧다.,연화시간은 아말감 혼합기의 진동속도와 무관하다.,연화가 불충분하면 수축량이 늘어난다.,연화가 불충분하면 경화시간이 짧아진다.,연화가 과도하면 와동에의 적합도가 떨어진다.,E,
215,dentist,2020,4,9,2급 아말감 와동의 reverse curve에 관한 설명으로 옳은 것은?,변연의 노출 가능성을 높인다.,협측보다는 설측에서 두드러진다.,인접치와 접촉을 남기기 위해 형성한다.,치질과 아말감 모두를 약해지지 않게 한다.,변연과 인접치 사이 clearance를 부여하기 위해 형성한다.,D,
216,dentist,2020,4,10,아말감의 크리프와 관련된 설명으로 옳은 것은?,크리프 값이 높으면 변연파절이 쉽게 일어난다.,저동 아말감의 크리프 값이 고동 아말감보다 낮다.,변연파절이 일어나는 시간과 크리프 값은 비례관계이다.,경화 후 지속적인 힘을 가하면 탄성체와 같은 영구 변형이 일어난다.,고동 아말감은 크리프 값이 낮아서 힘을 받는 부위에서 응력해소가 쉽다.,A,
217,dentist,2020,4,11,금 인레이/온레이의 유지력을 높이는 조건은?,짧은 와벽,둥근 내부선각,협측구 또는 설측구로의 연장,치관외 와벽의 교합면 방향 수렴도 증가,치관내 와벽의 교합면 방향 이개도 증가,C,
218,dentist,2020,4,12,금 인레이/온레이 와동의 교두피개에 관한 설명으로 옳은 것은?,충분한 두께로 40° 이상의 역사면을 형성한다.,교두삭제부위와 중심구측 와동을 step 없이 연결한다.,교두피개를 위한 삭제는 와동형성의 최종단계에서 진행한다.,상악 소구치는 심미성을 위해 협측 변연에 역사면을 주지 않는다.,와동의 외형이 중심구와 교두정 사이 거리의 1/3을 넘으면 피개한다.,D,
219,dentist,2020,4,13,상악 전치부 치아의 배열 및 형태에 관한 설명으로 옳은 것은?,유년기에는 절단연은 상순선에 비해 2 ~ 3 mm 짧다.,근원심측 기울기는 중절치에서 견치로 갈수록 증가한다.,연령 증가에 따라 첨각은 둥글고 부드러운 느낌을 준다.,중절치에 비해 측절치 치관의 길이는 1 ~1.5 mm 더 길다.,치은정점(gingival zenith)은 치아중심선에 비해 약간 근심 쪽에 위치한다.,B,
220,dentist,2020,4,15,복합레진의 중합 시 pulse-delay 광조사법을 이용하는 주된 이유는?,강도 증가,중합률 증가,중합열 최소화,중합수축 응력 감소,중합수축 방향의 유도,D,
221,dentist,2020,4,16,복합레진 인레이에 관한 설명으로 옳은 것은?,직접복합레진 수복보다 치질 삭제량이 적다.,구강 내에서 접촉점과 형태 수정이 불가하다.,와동 내부의 예리한 선각은 응력을 분산시킨다.,제작 시 광중합 후 추가 열중합은 물성 증가와 관계없다.,직접복합레진 수복보다 중합수축 응력이 치아에 작게 발생한다.,E,
222,dentist,2020,4,17,복합레진 인레이를 레진시멘트로 접착할 때 옳은 것은?,교합조정은 접착 후에 시행한다.,치아에 대해서는 산부식이 필요 없다.,수복물의 내면은 불산으로 거칠게 한다.,치아면에 접착제를 두껍게 바르고 중합한다.,화학 중합만으로 중합이 충분히 이루어진다.,A,
223,dentist,2020,4,18,라미네이트 수복의 적응증은?,정중이개가 있는 경우,이갈이 습관이 있는 경우,법랑질 접착을 얻기 힘든 경우,결손부의 크기가 과도하여 유지를 얻기 어려운 경우,형태 이상이 심하여 치아의 과도한 삭제가 요구되는 경우,A,
224,dentist,2020,4,19,포스트 접착 시 치근의 수직파절 위험성이 높은 시멘트는?,인산아연,산화아연,복합레진,폴리카복실레이트,레진강화형 글라스아이오노머,E,
225,dentist,2020,4,20,근관치료된 치아의 수복을 위한 진단과 치료계획에 관한 설명으로 옳은 것은?,수복가능성을 평가할 때 기존 수복물을 치질로 가정한다.,두께 1 mm 이하의 얇은 치질을 건전 잔존치질로 간주한다.,근관치료가 필요한 치아의 수복 계획은 근관치료 후 수립 하는 것이 좋다.,실활치는 수분 감소로 인해 생활치보다 상아질의 강도가 현저히 떨어진다.,근관치료 후에 수복물의 종류를 선택할 때 잔존 치질의 양을 우선적으로 고려한다.,E,
226,dentist,2020,4,21,급성치근단치주염에 관한 설명으로 옳은 것은?,외상성 교합과 관계가 없다.,생활치에서도 발생할 수 있다.,방사선사진상 광범위한 골파괴가 관찰된다.,발수 후 통증 완화를 위하여 치수강을 개방해 둔다.,염증반응이 치주인대를 넘어 치조골까지 파급되어 있다.,B,
227,dentist,2020,4,22,다음 중 치료방법이 다른 것은?,치근단낭,치근단육아종,급성치근단농양,만성치근단농양,치근단시멘트질이형성증(periapical cemental dysplasia),E,
228,dentist,2020,4,23,근관치료가 실패한 치아의 근관 내에서 가장 흔하게 나타나는 세균은?,Prevotella intermedia,Enterococcus faecalis,Streptococcus mutans,Fusobacterium nucleatum,Porphyromonas endodontalis,B,
229,dentist,2020,4,24,전기치수검사 시 허위양성반응이 나타날 수 있는 경우는?,최근에 외상을 받은 치아,액화괴사된 치수를 가진 치아,치수가 광범위하게 석회화된 치아,치근 형성이 불완전한 미성숙 치아,광범위한 치수 보호 이장재를 한 치아,B,
230,dentist,2020,4,25,다음 중 검사 목적이 다른 것은?,한랭검사,온열검사,마취검사,전기치수검사,와동형성검사,C,
231,dentist,2020,4,26,42세 남자가 상악 우측 구치부에 심한 자발통을 주소로 내원 하였다. 우측 제1대구치에 5년 전에 수복한 금 수복물이 있고 냉자극에 불확실한 반응을 보였다. 타진에는 별다른 반응이 없었으며 온열자극에 통증을 호소하였다. 진단은?,가역성치수염,비가역성치수염,급성치근단치주염,만성치근단치주염,급성치근단농양,B,
232,dentist,2020,4,29,"근단부 근관성형 후 주치근단파일은 최종 근관장에서 멈추어 지고, 한두 단계 작은 파일들은 근관장을 지나쳐 들어갔다. 이 때 근단부의 형태는?",apical stop,apical seat,apical barrier,apical constriction,open apex,B,
233,dentist,2020,4,30,항균 작용과 경조직 형성능이 있는 근관 내 약제는?,chlorine,formocresol,calcium hydroxide,CP(camphorated phenol),CMCP(camphorated monoparachlorophenol),C,
234,dentist,2020,4,31,근관충전 방법 중 길이 조절이 가장 용이한 방법은?,캐리어법,측방가압법,수직가압법,열연화주입법,연속파가압법(continuous wave of condensation technique),B,
235,dentist,2020,4,32,대체성 치근흡수에 관한 설명으로 옳은 것은?,특징적 소견으로 pink spot이 관찰된다.,근관치료를 시행하면 치근흡수가 정지된다.,치근면 손상이 국소적일 때 주로 발생한다.,흡수가 진행되면 골조직과 상아질이 직접 접촉한다.,치주인대세포가 골의 전구세포보다 손상된 부위에 먼저 도착하여 발생한다.,D,
236,dentist,2020,4,33,25세 남자가 완전탈구된 상악 우측 중절치를 우유에 보관 하여 20분만에 내원하였다. 염증성 치근흡수를 방지하기 위해 필요한 것은?,발치와 소파술,치주인대 제거,재식후 근관치료,치근면에 불소 도포,치근면에 항생제 도포,C,
237,dentist,2020,4,34,치아지지조직의 손상에 관한 설명으로 옳은 것은?,진탕: 동요도를 동반하며 타진에 민감하게 반응하는 경우,아탈구: 변위와 동요도가 없으며 타진에 민감하게 반응하는 경우,정출: 치아가 순측 또는 설측 방향으로 변위된 경우,측방탈구: 치아가 장축 방향으로 변위된 경우,함입: 치아가 근단부 방향으로 변위된 경우,E,
238,dentist,2020,4,35,flare-up의 예방법으로 옳은 것은?,근단공을 넘어 근관세척을 시행한다.,근단공을 넘어 근관형성을 시행한다.,근단공을 넘어 수산화칼슘을 첩약한다.,스텝백법으로 근관형성을 시행한다.,크라운다운법으로 근관형성을 시행한다.,E,
239,dentist,2020,4,36,치수복조제로서 수산화칼슘에 비해 MTA(mineral trioxide aggregate)의 단점은?,치아변색,높은 미세누출,낮은 생체친화성,낮은 상아질 밀폐능,다공성 수복상아질 형성,A,
240,dentist,2020,4,37,치수-치주 연관 병소에 관한 설명으로 옳은 것은?,일차적 치수질환은 근관치료를 시행한다.,일차적 치수질환은 치수 생활력 검사에 정상 반응한다.,일차적 치주질환은 근관치료를 시행한다.,일차적 치주질환은 좁고 깊은 치주낭을 형성한다.,치수-치주복합질환은 흔히 발생하며 예후는 양호하다.,A,
241,dentist,2020,4,38,생활치의 미백제로 많이 사용되는 약제는?,37% phosphoric acid,10% sodium perborate,5% sodium hypochlorite,10% carbamide peroxide,17% EDTA(ethylenediarminetetraacetic acid),D,
242,dentist,2020,4,39,종창을 동반하는 급성치근단농양에서 근관을 통해 배농이 되지 않을 때 처치법은?,발치,치주소파술,절개와 배농,교합면 삭제,천공술(trephination),C,
243,dentist,2020,4,40,의도적 치아재식술의 성공에 가장 크게 영향을 미치는 요소는?,환자의 나이,치근의 길이,근관 충전의 질,치근단병소의 크기,발치 후 재식에 소요된 시간,E,
244,dentist,2020,4,41,"국민구강건강실태조사에서 검사대상 치면에 치아우식은 없고, 치면열구전색재가 일부 파절된 상태로 남아있는 치면에 관한 판정은?",건전 치면,우식 치면,전색 치면,우식경험처치 치면,우식비경험처치 치면,C,
245,dentist,2020,4,42,배지 색이 변화된 상태를 24시간 간격으로 72시간 동안 관찰하면서 세균의 산 생성도를 평가하는 우식활성검사법은?,캐리뷰(Cariview) 검사,스나이더(Snyder) 검사,캠브라(CAMBRA) 검사,캐리오스텟(Cariostat) 검사,캐리오그램(Cariogram) 검사,B,
246,dentist,2020,4,43,"용액 상태에서는 불안정하기 때문에 사용하기 직전에 용액을 만들어서 사용하며, 쓰고 금속성 맛이 나는 불소화합물은?",불화아민,불화주석,불화나트륨,산성불화인산염,일불소인산나트륨,B,
247,dentist,2020,4,44,치아우식증을 예방하기 위하여 불화나트륨 양치용액을 1~2주에 한 번씩 사용하게 할 때 적절한 농도는?,0.02%,0.05%,0.2%,0.5%,2.0%,C,
248,dentist,2020,4,45,치주탐침으로 치주낭 깊이를 측정할 때 탐침에 가해지는 적절한 힘은?,20g,60 g,100 g,140 g,180 g,A,
249,dentist,2020,4,46,치면 부착물이 치면에서 쉽게 떨어지도록 하기 위해 치약에 배합하는 성분은?,물,세제,습제,결합제,착향제,B,
250,dentist,2020,4,47,치약에 포함된 SLS(sodium lauryl sulfate)와 반응하여 불활성화 될 수 있기 때문에 잇솔질을 하고 30분 이후에 사용을 권장 하는 구강양치액 성분은?,유칼립톨,트리클로산,이산화규소,불화나트륨,클로르헥시딘,E,
251,dentist,2020,4,48,"초등학교 2학년 학생을 구강검진한 결과, 전치부에 치아 불소증이 발견되었다. 원인은?",지난 1년간 고농도 불소겔을 매일 사용,3세 이후 연 1회 정기적 불소바니시 도포,영유아기 잇솔질 시 불소함유 치약을 삼키는 습관,초등학교 불소용액양치사업 중 양치과정에 용액을 삼킴,초등학교 입학 이후 거주한 지역에서 고농도 불소이온이 포함된 지하수를 음용,C,
252,dentist,2020,4,49,교정용 브라켓 하방 치면을 관리하는 데 권장되는 잇솔질법은?,묘원법,종마법,회전법,스틸만법,차터스법,E,
253,dentist,2020,4,50,"지역사회치주지수를 산출하기 위해 WHO탐침을 삽입하였다. 탐침의 검정색 부분 전체가 보이고, 치은연하치석과 치은 출혈이 관찰될 때 평점은?",0,1,2,3,4,C,
254,dentist,2020,4,51,치약에 배합된 합성셀룰로오스는?,세정제,결합제,당미제,방부제,연마제,B,
255,dentist,2020,4,52,구강보건교육 후 교육방법이나 교육기자재 또는 교육과정 자체요인을 설정된 기준에 맞추어 평가하는 구강보건교육 평가방법은?,교육단계 평가,교육영역 평가,교육유효도 평가,구강보건증진도 평가,피교육자성취도 평가,C,
256,dentist,2020,4,53,'학생은 회전법으로 이를 닦을 수 있다'와 같이 교육 후 피교육자가 수행을 할 수 있고 이를 실생활에서 습관화하는 정도까지가 도달 목표인 교육목표 영역은?,정의적 영역(attitude domain),정신운동 영역(psychomotor domain),암기수준의 지적 영역(cognitive domain),판단수준의 지적 영역(cognitive domain),문제해결수준의 지적 영역(cognitive domain),B,
257,dentist,2020,4,54,식이조절 과정에서 치아우식위험도를 증가시키는 불량한 섭식습관이 형성된 원인을 검토하는 단계는?,식이계획,식이조사,식이분석,식단상담,식단처방,D,
258,dentist,2020,4,55,4주 동안 1주일 간격으로 바스법 잇솔질교육을 반복 시행한 직후 교육효과를 평가하고자 할 때 적합한 지표는?,기능치아수,제1대구치건강도,우식경험영구치율,지역사회치주지수,O'Leary 치면세균막지수,E,
259,dentist,2020,4,56,"검사대상 치아가 28개인 피검자를 대상으로 Dean의 기준에 따른 반점치 검사를 수행한 결과이다. 이 피검자의 반점치 판정은?
· 정상: 13개 · 의문: 5개 · 경미도: 4개 · 경도: 3개 · 중등도: 1개 · 고도: 2개",의문,경미도,경도,중등도,고도,E,
260,dentist,2020,4,57,국민구강건강실태조사에서 치주조직건강상태를 측정할 때 사용하는 지표는?,구강위생지수,지역사회치주지수,Russell의 치주지수,구강환경관리능력지수,Loe와 Silness의 치은지수,B,
261,dentist,2020,4,58,"구강위생지수(oral hygiene index, OHI) 중 치석지수를 측정할 때 2점으로 평점하는 상태는?",외인성 착색이 있는 경우,점상으로 소량의 치은연하 치석이 있는 경우,치면의 2/3를 넘는 치은연상 치석이 있는 경우,연속성으로 다량의 치석이 치은연하의 치근면을 감싸고 있는 경우,치면의 1/3 이하를 덮는 치은연상 치석이 있고 치은연하 치석은 없는 경우,B,
262,dentist,2020,4,59,"다음은 어느 지역사회의 치과의사 수에 관한 지표 현황이다. 치과의사 수에 관한 평가는?
· 인구대 치과의사 비: 25,000명 · 인구 10만명당 치과의사 수: 4명 · 멈마(Mumma)의 치의직무분주도: 3.9",매우 과잉 상태로 대책 마련이 필요하다.,약간 과잉 상태이지만 현 상태를 유지한다.,적절한 수준이다.,약간 부족 상태이지만 현 상태를 유지한다.,매우 부족 상태로 대책 마련이 필요하다.,E,
263,dentist,2020,4,60,환자들이 치과의료기관을 개별 방문하여 일정한 기간 동안 개인의 구강건강을 관리하는 데 필요한 진료비를 지불하는 방식은?,포괄진료비제,인두당진료비제,방문별진료비제,행위별진료비제,구강진료비 후불제,B,
264,dentist,2020,4,61,치면열구전색재의 효과적인 접착을 위한 조건은?,치면의 표면에너지가 커야 한다.,치면의 표면거칠기가 낮아야 한다.,치면열구전색재의 응집력이 커야 한다.,치면열구전색재의 점도가 높아야 한다.,치면에 대한 치면열구전색재의 접촉각이 커야 한다.,A,
265,dentist,2020,4,62,"상악 치아는 금 온레이, 대합치의 교합면은 아말감으로 수복하였다. 두 치아가 교합될 때 발생할 수 있는 현상은?",아말감이 음극으로 작용한다.,예리한 통증이 발생할 수 있다.,금 온레이에서 부식이 발생한다.,금에서 아말감으로 전자가 이동한다.,산소농담전지가 형성되어 반응성이 낮은 금속에 도금이 발생한다.,B,
266,dentist,2020,4,65,장석계 도재의 성분 중 유리 조절제(glass modifier)의 역할은?,점도 증가,채도 증가,용융온도 감소,열팽창계수 감소,화학적 내구성 증가,C,
267,dentist,2020,4,66,선형 고분자 사슬의 유리전이온도(Tg)가 상승하는 경우는?,점도 감소,가소제 첨가,분자량 증가,가교결합 감소,사슬 길이 감소,C,
