,subject,year,period,q_number,question,A,B,C,D,E,answer,cot
911,doctor,2015,3,53,26세 여자가 성폭행을 당하였다고 경찰과 함께 병원에 왔다. 가장 먼저 해야 할 것은?,진료동의서 확보,외상 부위 사진 촬영,질분비물 채취,소변임신반응검사,정신건강의학과 의뢰,A,
912,doctor,2015,3,54,6세 여아가 1주 전부터 가끔씩 질출혈이 있다고 병원에 왔다. 최근 자주 장난감을 가지고 놀았다. 외음부에 냄새가 나는 노란색 분비물이 묻어 있었고 다른 이상은 관찰되지 않았다. 가장 가능성이 높은 원인은?,음순유착(labial adhesion),외음부습진(vulvar eczema),성조숙(precocious puberty),질내이물(vaginal foreign body),기능성난소낭종(functional ovary cyst),D,
913,doctor,2015,3,55,골반검사에서 자궁탈출이 관찰되었다. 탈출된 말단부가 처녀막 면의 상방 1 cm 이내일 때 탈출의 정도(stage) 는?,0기,1기,2기,3기,4기,C,
914,doctor,2015,3,56,65세 여자가 수년간 지속된 외음부 가려움증으로 병원에 왔다. 오른쪽 대음순에 궤양이 동반된 습진모양의 병터가 있었다. 조직생검에서 파제트병(Paget’s disease) 으로 진단되어 광범위국소절제술(wide local excision) 을 받았다. 동반된 샘암종(adenocarcinoma) 은 없었고 절제면에서도 병변이 관찰되지 않았다. 처치는?,경과 관찰,샅고랑림프절절제술,항암화학요법,방사선조사,항암화학방사선동시요법,A,
915,doctor,2015,3,57,자궁내막 생검에서 자궁내막모양 샘암종(endometrioid adenocarcinoma) 으로 진단되었다. 샘암종 발생의 위험인자는?,흡연,조기 성 경험,조기폐경,고도 비만,복합 경구피임제,D,
916,doctor,2015,3,58,"55세 여자가 15일 전부터 질 입구가 가렵고 소량의 질출혈이 있어 병원에 왔다. 1년 전부터 성교통이 있었고 최근에는 빈뇨가 생겼다. 골반진찰에서 질점막이 위축되었고, 소변과 질분비물 검사 및 자궁경부질세포진검사는 정상이었다. 치료는?",경구 메트로니다졸(metronidazole),경구 독시사이클린(doxycycline),클로트리마졸(clotrimazole) 질정,클린다마이신(clindamycin) 질크림,에스트로겐(estrogen) 질크림,E,
917,doctor,2015,3,59,"전자간증이 있는 임신 38주 36세 다분만부가 질분만 후 다량의 질출혈이 계속되었다. 혈압 140/90 mmHg, 맥박 90회/분, 호흡 20회/분, 체온 37.0℃이었다. 자궁바닥은 배꼽 위에서 물렁물렁하게 만져졌고, 골반검사에서 자궁목과 질의 열상은 관찰되지 않았다. 초음파검사에서 자궁 안에 고음영의 덩이는 보이지 않았다. 처치는?",아토시반,리토드린,옥시토신,메틸에르고노빈,자궁긁어냄술,C,
918,doctor,2015,3,60,"임신 32주인 38세 미분만부가 얼굴이 붓고 머리가 아파서 병원에 왔다. 혈압 170/100 mmHg , 맥박 60회/분, 호흡 20회/분, 체온 36.5℃이었다. 고혈압의 과거력은 없었고, 임신 20주 이전 혈압은 정상이었다. 검사 결과는 다음과 같았다. 진단은?혈액: 혈색소 9.5 g/dL, 백혈구 7,500/mm^3, 혈소판 70,000/mm^3 아스파르테이트아미노전달효소 120 U/L, 알라닌아미노전달효소 150 U/L 젖산탈수소효소(lactate dehydrogenase) 1,000 U/L (참고치, 115~220) 소변: 단백질 (3+ )",자간증(eclampsia),만성고혈압(chronic hypertension),헬프증후군(HELLP syndrome),임신고혈압(gestational hypertension),중복전자간증(superimposed preeclampsia),C,
919,doctor,2015,3,61,임신 12주인 32세 미분만부가 왼쪽 다리가 붓고 아파서 병원에 왔다. 이중주사(Duplex) 초음파검사에서 혈전으로 확장된 넙다리정맥(femoral vein) 이 관찰되었다. 처치는?,경과 관찰,와파린,헤파린,우로키나아제,프로타민황산염,C,
920,doctor,2015,3,62,"무월경 10주인 40세 다분만부가 질출혈이 있어서 병원에 왔다. 골반초음파검사에서 머리엉덩길이는 임신 8주 크기였고, 태아 심박동이 없었다. 처치는?",1주 후 초음파검사,저용량 아스피린,베타사람융모생식샘자극호르몬 검사,프로게스테론제제,자궁긁어냄술,E,
921,doctor,2015,3,63,입원 중인 75세 여자가 2일 전부터 갑자기 가족을 알아보지 못하고 묻는 말에 엉뚱하게 대답하였다. 집중하지 못하고 간단한 지시에 잘 따르지 못하였다. 이런 증상은 밤에만 나타났다. 진단은?,섬망,치매,공황장애,우울장애,해리장애,A,
922,doctor,2015,3,64,70세 여자가 2년 전부터 서서히 기억력이 저하되고 일상생활 기능이 떨어져서 병원에 왔다. 사물의 이름을 대지 못해 당황하였고 주의집중력이 저하되었다. 신경학적 이상 소견과 정신병적 증상 및 성격변화는 없었다. 간이정신상태검사(MMSE) 점수는 18점이었다. 이 질환에서 나타나는 뇌 병리 소견은?,픽체(Pick body),레비소체(Lewy body),프라이온판(prion plaque),뇌출혈(cerebral hemorrhage),신경원섬유매듭(neurofibrillary tangle),E,
923,doctor,2015,3,65,"17세 여자가 아버지에게 심한 꾸지람을 들은 후 갑자기 생긴 하지마비로 병원에 왔다. 그녀는 증상에 대해서 별로 걱정이 없어 보였다. 깊은힘줄반사, 뇌컴퓨터단층촬영과 근전도검사는 정상이었다. 치료 기법은?",홍수법(flooding),환기(ventilation),습관반전(habit reversal),체계적탈감작(systemic desensitization),노출과 반응방지(exposure and response prevention),B,
924,doctor,2015,3,66,초등학교 4학년 여아가 1개월 전부터 배가 아프다며 조퇴하고 학교에 가지 않으려 했다. 학교에서는 수시로 엄마에게 문자를 보내고 전화를 했다. 집에서는 잘 지내다가도 아빠가 오실 때면 안절부절 못하고 엄마와 함께 자려고 했다. 진단은?,학습장애,분리불안장애,선택적함구증,반응성애착장애,주의력결핍과다활동장애,B,
925,doctor,2015,3,67,27세 여자가 남자들과 자주 경쟁적으로 다투어 직장 적응이 어려웠다. 평소에 옷차림과 말투가 남자 같았다. 관련된 발달단계는?,구강기(oral stage),항문기(anal stage),남근기(phallic stage),잠재기(latent stage),성기기(genital stage),C,
926,doctor,2015,3,68,간질로 치료 중인 42세 남자가 금연을 원하였다. 수 차례 금연을 시도했으나 실패하였다. 적합한 약제는?,날트렉손,벤라팍신,바레니클린,부프로피온,아캄프로세이트,C,
927,doctor,2015,4,6,"78세 남자가 1일 전부터 수 차례 대변에 피가 나와서 병원에 왔다. 왼쪽 아랫배 통증이 있다고 하였으며, 15년 전부터 고혈압으로 치료받고 있었다. 혈압 110/70 mmHg, 맥박 98회/분, 호흡 18회/분, 체온 36.5℃이었다. 복부는 편평하였으며 덩이는 만져지지 않았다. 검사는?",소장조영술,대장내시경,복강동맥조영술,복부컴퓨터단층촬영,99mTc- 적혈구스캔,B,
928,doctor,2015,4,12,"30세 남자가 운전 중 교통사고를 당해서 응급실에 실려 왔다. 가슴통증과 호흡곤란을 호소하면서 식은땀을 흘리고 있었다. 혈압 70/50 mmHg, 맥박 130/분, 호흡 30회/분이었다. 양쪽 가슴 청진에서 호흡음은 정상적으로 들렸으나, 심음은 감소되어 있었다. 가슴 X선 사진에서 폐음영은 정상이었으나, 심장비대 소견이 관찰되었다. 검사는?",혈장 D- 이량체,혈청 심장트로포닌,혈청 뇌나트륨이뇨펩티드,심초음파검사,관동맥조영술,D,
929,doctor,2015,4,13,27세 남자가 화재로 오른쪽 팔에 화상을 입어 병원에 왔다. 오른쪽 팔 피부는 검은색으로 딱딱한 가죽 같은 느낌이었으며 주삿바늘로 자극하여도 통증을 느끼지 못하였다. 근육의 손상은 없었다. 화상의 깊이는?,1도,얕은 2도,깊은 2도,3도,4도,D,
930,doctor,2015,4,14,"65세 남자가 왼쪽 옆구리 통증이 심해져서 응급실에 왔다. 1년 전 콩팥세포암종을 진단받았고 폐전이로 항암제를 투약 중이었다. 6개월 전부터 등뼈와 갈비뼈 전이암으로 진단받고 진통제를 투약 중이었다. 숫자통증등급(numeric rating scale) 은 9점이었고, 갈비뼈 X선 사진에서 골절은 보이지 않았다. 적합한 약제는?",모르핀 주사,디아제팜 주사,메페리딘(meperidine) 주사,비스테로이드소염제 주사,경피용 펜타닐,A,
931,doctor,2015,4,21,"45세 남자가 20분 전부터 가슴이 아파서 응급실에 왔다. 가슴 통증은 4개월 전부터 시작되었고, 빈도는 3~4일에 한 번, 지속 시간은 10분 내외였다. 주로 새벽에 발생하였고 술을 마신 다음 날 새벽에 더 심했다. 통증은 니트로글리세린을 혀밑에 넣은 직후에 없어졌다. 진단은?",폐색전증,위식도역류,이형협심증,안정형협심증,급성심근경색증,C,
932,doctor,2015,4,22,"69세 여자가 사흘 전부터 가슴이 아파서 병원에 왔다. 2주일 전에 급성심근경색증으로 치료받았다. 가슴 가운데에 날카로운 통증이 지속적으로 있었는데, 왼쪽 어깨로 뻗쳤다. 통증은 들숨 때와 누울 때 악화되었으며 앉아서 앞으로 수그리면 완화되었다. 혈압 100/60 mmHg , 맥박 98회/분, 호흡 15회/분, 체온 36.3℃였다. 가슴에 압통은 없었다. 니트로글리세린을 혀밑에 넣어도 가슴 통증은 계속되었다. 진단은?",대상포진,갈비연골염,이형협심증,급성심장막염,불안정협심증,D,
933,doctor,2015,4,24,42세 여자가 혈압이 높다고 해서 병원에 왔다. 진료실 혈압은 162/92 mmHg 였다. 2주일 후 진료실 혈압은 174/94 mmHg 였다. 진료실 밖에서 30분 안정하게 한 후 측정한 혈압은 136/82 mmHg 였다. 검사는?,심초음파검사,가정혈압 측정,혈장 메타네프린,운동부하심전도검사,가슴컴퓨터단층혈관조영술,B,
934,doctor,2015,4,30,"7세 여아가 머리가 자주 아파서 병원에 왔다. 오른팔의 혈압은 140/70 mmHg, 오른다리의 혈압은 80/60 mmHg 이었다. 가슴청진에서 2/6도의 짧은 수축기잡음이 복장뼈 왼쪽 가장자리에서 들렸다. 가슴 X선 사진에서 심장이 약간 커져 있었고, 심전도에서 왼심실비대를 보였다. 진단은?",혈관륜,대동맥축착,동맥관열림증,콩팥동맥협착,대동맥판막협착,B,
935,doctor,2015,4,32,26세 여자가 3개월 전부터 발생한 손목관절통으로 병원에 왔다. 뺨에 발진이 자주 발생했고 햇빛에 노출되면 발진이 심해졌다. 진찰에서 양쪽 손목이 부었고 압통이 있었다. 입 안에서 불규칙한 모양의 궤양이 관찰되었다. 선별 검사는?,항핵항체,항Ro항체,항PR3항체,항MPO항체,류마티스인자,A,
936,doctor,2015,4,34,25세 남자가 교통사고를 당하였다. 오른쪽 넙다리뼈 몸통 골절이 의심되었다. 현장에서 가장 먼저 시행하여야 할 처치는?,도수정복(manual reposition),부목 고정,탄력붕대 적용,석고붕대 고정(casting),피부 당김(skin traction),B,
937,doctor,2015,4,35,"67세 남자가 갑자기 생긴 사지마비로 응급실에 실려 왔다. 5년 전에 고혈압과 당뇨병을 진단받고 약을 복용하고 있었다. 혈압 150/100 mmHg, 맥박 86회/분, 호흡 24회/분이었다. 사지를 전혀 움직이지 못했고, 말도 하지 못했다. 질문에는 눈동자를 위아래로 움직이는 것만으로 의사 표현을 하였다. 양쪽 동공 크기 및 동공빛반사는 정상이었다. 병터 위치는?",기저핵(basal ganglia),다리뇌(pons),소뇌(cerebellum),숨뇌(medulla),시상(thalamus),B,
938,doctor,2015,4,36,"55세 남자가 어제부터 입이 돌아갔다며 병원에 왔다. 최근 감기 증상이 있었으며, 입이 잘 움직여지지 않고 식사하다 음식물을 흘린다고 하였다. 오른쪽 이마 주름이 잡히지 않았고, 입은 왼쪽으로 돌아가고, 오른쪽 눈이 잘 감기지 않았고, 오른쪽 귀가 먹먹하다고 하였다. 진단은?",삼차신경통,왼쪽 벨마비,오른쪽 벨마비,중추성 왼쪽 얼굴마비,중추성 오른쪽 얼굴마비,C,
939,doctor,2015,4,37,"21세 여자가 어제부터 다리가 마비되어 걸을 수 없게 되어 병원에 왔다. 1년 전 오른쪽 눈이 일주일 동안 잘 보이지 않았고, 오른쪽 손이 1달간 저린 적이 있었다. 안저검사에서 오른쪽 시신경 위축이 관찰되었다. 양측 하지 근력은 2등급(grade II), 깊은힘줄반사는 +++/+++ 이었고, 양발에서 바빈스키징후가 관찰되었다. 감각검사에서 배꼽 이하로 통각 및 진동각이 감소되었다. 진단은?",다발경화증,선천근육퇴행위축(congenital muscular dystrophy),중증근무력증,길랭- 바레증후군,근육위축가쪽경화증(amyotrophic lateral sclerosis),A,
940,doctor,2015,4,49,"59세 여자가 2달 전부터 몸이 부어서 병원에 왔다. 호흡곤란은 없었으나 체중이 4 kg 증가하였다. 특별한 병력이나 복용 약물은 없었다. 혈압은 140/90 mmHg 이었고 양쪽 다리에 오목부종이 관찰되었다. 검사 결과는 다음과 같았다. 진단은?혈액: 크레아티닌 1.3 mg/dL,  알부민 2.5 g/dL, 항핵항체 (-) C3 34 mg/dL (참고치, 83~177), C4 18 mg/dL (참고치, 16~47) 소변: 잠혈 (3+), 단백질 (3+), 적혈구 30-49/고배율시야, 24시간 단백질 2.5 g",막토리콩팥염,막증식토리콩팥염,미세변화콩팥병증,면역글로불린A콩팥병증,급성사슬알균감염후토리콩팥염,B,
941,doctor,2015,4,50,"20세 여자가 하루 전부터 소변이 붉어져 병원에 왔다. 이틀 전 실내 자전거 운동(스피닝) 을 한 후 심한 허벅지 통증이 있었다. 소변량이 줄었다. 혈압 150/90 mmHg , 맥박 75회/분, 체온 36.5℃이었다. 검사 결과는 다음과 같았다. 이 사람에게 가장 중요한 예후 인자는?혈액: 혈색소 9.5 g/L, 혈액요소질소/크레아티닌 25/1.2 mg/dL,  Na + /K+ 140/2.8 meq/L  칼슘/인 10.9/5.5 mg/dL,  요산 5.6 mg/dL, 아스파르테이트아미노전달효소 328 U/L, 알라닌아미노전달효소 198 U/L 소변: 잠혈 (3+ ), 단백질 (- ), 적혈구 0~2/고배율시야, 백혈구 0~1/고배율시야",소변감소,빈혈,고혈압,고칼슘혈증,저칼륨혈증,A,
942,doctor,2015,4,52,"3세 여아가 발을 모으고 섰을 때, 무릎 사이가 벌어져 병원에 왔다. 1년 전보다 무릎 사이가 더 심하게 벌어졌다고 하였다. 뒤뚱거리며 걸었으며, 오래 걸으면 다리를 아파했다. 검사 결과는 다음과 같았다. 진단은?혈액: 칼슘 9.1 mg/dL (참고치, 8.8~10.8), 인 1.7 mg/dL (참고치, 3.8~6.5) 알칼리인산분해효소 820 U/L (참고치, 145~420) 부갑상샘호르몬 32 pg/mL (참고치, 8~51) 1,25-디히드록시비타민 D 70 nmol/L (참고치, 60~108) 소변: 인산 요세관재흡수율 50% ",생리적내반슬,부갑상샘저하증,인산소모성질환,비타민 D 결핍증,가성부갑상샘저하증,C,
943,doctor,2015,4,53,"7세 여아가 반복되는 중이염으로 병원에 왔다. 임신 나이 40주, 출생체중 2,200 g으로 출생하였다. 신생아 때 대동맥축착 교정수술을 받았다. 키는 3백분위수 미만, 체중은 5백분위수였다. 입천장활이 높고, 4번째 손허리뼈가 짧았다. 검사 결과는 다음과 같았다. 진단 검사는?혈액: 혈색소 13.1 g/dL, 백혈구 8,300/mm^3, 혈소판 290,000/mm칼슘 9.2 mg/dL (참고치, 8.7~10.2), 인 4.5 mg/dL (참고치, 3.7~5.6) 소변: 단백질 (-), 적혈구 (2+), 아질산염 (-) 적혈구 20~29/고배율시야, 백혈구 <5/고배율시야",골수검사,염색체핵형,면역글로불린E,부갑상샘호르몬,니트로블루테트라졸륨검사,B,
944,doctor,2015,4,57,"34세 산과력 1-0-3-1인 여자가 피임 상담을 위해 병원에 왔다. 월경주기는 35~40일로 불규칙하였고, 골반염으로 2개월 전 입원 치료를 받았다. 1년 전 인공판막대치술을 받고 항응고제를 복용하고 있었다. 가장 적절한 피임법은?",콘돔,월경주기법,복합경구피임제,구리자궁내장치,레보노르게스트렐 자궁내장치,A,
945,doctor,2015,4,59,"28세 산과력 0- 0- 1- 0인 여자가 질출혈로 병원에 왔다. 최종월경은 5주 전이었고, 혈압 100/70 mmHg , 맥박 60회/분, 호흡 20회/분, 체온 36.5℃이었다. 골반초음파검사에서 자궁내 임신낭은 보이지 않았고, 검사 결과는 다음과 같았다. 다음 단계로 시행해야 할 검사는?혈액: 베타사람융모생식샘자극호르몬 900 mIU/mL (참고치, <5) 소변: 임신반응검사 양성",복강경,자궁긁어냄술,혈청 에스트로겐,곧창자자궁오목천자(culdocentesis),48시간 후 혈청 베타사람융모생식샘자극호르몬,E,
946,doctor,2015,4,60,"13세 여자가 아랫배 덩이가 만져져서 병원에 왔다. 초경은 없었다. 복부초음파검사에서 왼쪽 난소에 10 cm 크기의 덩이가 보였고, 자궁과 오른쪽 난소는 정상이었다. 종양표지자검사 결과는 다음과 같았다. 진단은?알파태아단백질(α-fetoprotein) 750 ng/mL (참고치, <8.5) 암세포표면항원(CA) -125 21 U/mL (참고치, <37) 베타사람융모생식샘자극호르몬570 mIU/mL (참고치, <5) 암배아항원(CEA) 3 ng/mL (참고치, <5) ",장액종양(serous tumor),이상종자세포종(dysgerminoma),배아암종(embryonal carcinoma),미성숙기형종(immature teratoma),과립막세포종(granulosa cell tumor),C,
947,doctor,2015,4,61,"38세 산과력 1-0-0-1인 여자가 3개월간의 질출혈이 있어서 병원에 왔다. 골반초음파검사에서 자궁내막이 20 mm이었고, 자궁내막생검에서 유두모양장액암종(papillary serous carcinoma) 으로 진단되었다. 우선 시행할 처치는?",경과 관찰,프로게스테론제제,자궁내막지짐술(endometrial ablation),자궁절제술 및 양쪽 자궁부속기절제술,근접방사선조사,D,
948,doctor,2015,4,62,"38세 산과력 0-0-0-0인 여자가 아랫배 덩이와 월경과다로 병원에 왔다. 골반초음파검사에서 자궁내에 8 cm 덩이가 보여 덩이절제술을 받았다. 병리조직검사에서 자궁내막간질육종(endometrial stromal sarcoma) 이었고, 10개의 고배율현미경시야(HPF) 에서 유사분열상(mitotic figure) 수가 20개 보였다. 치료는?",경과 관찰,프로게스테론제제,자궁절제술 및 양쪽 자궁부속기절제술,근치자궁목절제술,근접방사선조사,C,
949,doctor,2015,4,63,"임신 30주인 28세 미분만부가 아랫배가 아파서 병원에 왔다. 당뇨병 치료 중이며 혈당이 조절되지 않았다. 혈압 120/80 mmHg, 맥박 60회/분, 호흡 20회/분, 체온 36.7℃이었다. 골반검사에서 태아는 둔위, 자궁목 2 cm 확장, 50% 소실, 하강도 -3이었다. 전자태아심박동-자궁수축감시에서 태아심박동은 정상이었고, 4~5분 간격으로 자궁수축이 관찰되었다. 처치는?",리토드린,니페디핀,프로게스테론제제,유도분만,제왕절개술,B,
950,doctor,2015,4,64,"임신 40주인 25세 다분만부가 진통이 있어서 병원에 왔다. 골반진찰에서 자궁목 1 cm 확장, 30% 소실, 하강도 –3이었다. 진통은 계속되었으나 16시간 후에도 자궁목은 변화가 없었다. 진단은?",정상 분만진행(normal labor progression),잠복기지연(prolonged latent phase),활성기 자궁목확장지연(protracted active- phase dilatation),속발 자궁목확장정지(secondary arrest of dilatation),하강정지(arrest of descent),B,
951,doctor,2015,4,67,"29세 여자가 10일 전부터 평소에 안 하던 공부를 한다고 밤을 새우고, 이전과 다르게 직장 동료들과 자꾸 싸우고 쉽게 흥분하였다. 혈액검사는 다음과 같았다. 치료는?아스파르테이트아미노전달효소(AST) 120 U/L 알라닌아미노전달효소(ALT) 90 U/L ",리튬,발프로산,이미프라민,플루옥세틴,카르바마제핀,A,
952,doctor,2015,4,68,"30세 여자가 불안해서 병원에 왔다. 1주일 전 오토바이 사고 현장에서 피를 흘리며 쓰러진 남자를 본 뒤 증상이 시작되었다고 하였다. 사고 장면이 자꾸 떠오르고 작은 소리에도 깜짝 놀랐으며 운전하는 것을 피했다고 하였다. 또한 낯설게 느껴지는 경험과 멍하게 있는 순간이 자주 있었고, 흐르는 물이 핏물처럼 보여 손을 씻다가 뛰쳐나오기도 했다고 하였다. 진단은?",강박장애,범불안장애,특정공포증,급성스트레스장애,외상후스트레스장애,D,
953,doctor,2015,4,69,21세 남자의 정신연령이 7세 수준이었다. 지도 감독하에 봉투 만들기 등의 단순한 작업은 수행할 수 있었다. 그러나 혼자서 대중교통을 이용하지 못하는 등 독립적인 일상생활은 불가능한 상태였다. 예상되는 지능지수는?,20,40,60,80,100,B,
954,doctor,2015,4,70,"42세 여자가 2달 전부터 시작된 피해망상과 환청으로 병원에 왔다. 1년 전부터 당뇨병과 뼈엉성증으로 치료 중이었다. 키 155 cm, 몸무게 85 kg이었다. 치료는?",올란자핀,퀘티아핀,클로자핀,리스페리돈,아리피프라졸,E,
955,doctor,2015,5,1,"35세 남자가 샘창자궤양으로 진단받은 후 3제요법(오메프라졸, 클라리트로마이신, 아목시실린) 으로 2주간 헬리코박터필로리(H. pylori ) 제균치료를 하였다. 치료 종료 1개월 후 시행한 요소호기검사에서 양성으로 나왔다. 조치는?",경과 관찰,위내시경 재검,항생제내성검사,3제요법(오메프라졸 + 클라리트로마이신 + 아목시실린) 반복,4제요법(오메프라졸 + 메트로니다졸 + 비스무트 + 테트라사이클린),E,
956,doctor,2015,5,3,"35세 여자가 설사를 해서 병원에 왔다. 수년 전부터 유제품을 먹으면 설사를 한다고 하였다. 혈변이나 체중 감소는 없었다. 혈압 110/70 mmHg, 맥박 78회/분, 호흡 14회/분, 체온 36.8℃이었다. 설사의 기전은?",분비설사,삼투설사,식품 알레르기,소장내 세균과다증식,소장점막고유층에 호산구 침윤,B,
957,doctor,2015,5,4,65세 남자가 위각(gastric angle) 부위의 조기위암으로 내시경점막밑절제술을 받았다. 병리조직검사 결과는 다음과 같았다. 치료는?종양 크기: 2 cm분화도: 중분화샘암종(moderately differentiated adenocarcinoma) 위벽침윤도: 점막밑층(submucosa) 림프관침범(lymphatic invasion) : 암세포 있음 절제면(resection margin) : 암세포 없음,경과 관찰,보조화학요법,내시경절제술 재시행,복강경 쐐기절제술,먼쪽 위절제술 및 림프절절제술,E,
958,doctor,2015,5,7,"50세 남자가 비만으로 병원에 왔다. 5년 전부터 식사요법과 약물요법을 병행하였으나 체중감량에 실패하였다. 우울증 등 정신병 병력은 없었으며 살을 빼고자 하는 의지가 강하였다. 2년 전 제2형 당뇨병을 진단받아 현재 인슐린 투여 중이다. 키 170 cm, 몸무게 125 kg이다. 당화혈색소는 11.2% 이다. 적절한 수술 방법은?",날문성형술,먼쪽위절제술,미주신경절단술,위바닥주름술(fundoplication),루앵와이(Roux- en- Y) 위우회술,E,
959,doctor,2015,5,8,"4개월 여아가 4일 동안 물설사를 해서 병원에 왔다. 지속적인 보챔, 발열, 소변량 감소가 있었다. 몸무게 5.4 kg, 혈압 80/50 mmHg 이었다. 피부는 끈적끈적하였고, 긴장도는 떨어져 있었다. 초기 수액치료 중에 경련이 생겼다. 혈액검사 결과는 다음과 같았다. 치료는?Na +/K+/Cl-/HCO3- 117/5.0/98/12 meq/L, 포도당 80 mg/dL, ",3% 식염수,0.9% 식염수,링거젖산용액,중탄산염나트륨용액,5% 포도당이 포함된 0.9% 식염수,A,
960,doctor,2015,5,9,"미끄럼틀 옆에 쓰러져 있는 7세가량의 남아를 발견하였다. 몸을 움직이지 않으며, 팔다리가 축 처져 보였다. 머리덮개(scalp) 에서 피가 나고 있었다. 첫 조치는?",가슴압박,다리 올리기,입대입 인공호흡,큰 소리로 불러서 반응 보기,머리기울임- 턱올림으로 기도확보,D,
961,doctor,2015,5,11,64세 여자가 2개월 전부터 왼쪽 겨드랑에서 덩이가 만져져 병원에 왔다. 다른 증상은 없었다. 검사결과는 다음과 같았다. 원발부위 확인을 위한 검사는?초음파: 2 cm 크기의 림프절 초음파유도 피부경유생검: 샘암종(adenocarcinoma) ,후두경,편도생검,유방촬영,골반 초음파검사,항문경검사,C,
962,doctor,2015,5,18,"74세 남자가 두 달 전부터 50 m 정도만 걸어도 왼쪽 종아리가 아파서 병원에 왔다. 15년 전부터 고혈압과 당뇨병으로, 3년 전부터는 협심증으로 약물을 복용하고 있었다. 혈압은 136/90 mmHg 였다. 검사는?",혈장 D- 이량체(D- dimer),발목- 위팔지수(ankle brachial index),혈청 크레아틴키나아제(creatine kinase),혈청 C- 반응단백질(C- reactive protein),운동부하심전도검사(exercise electrocardiography),B,
963,doctor,2015,5,20,"70세 남자에게서 호흡곤란과 왼쪽 다리 부종이 발생하였다. 3일 전 발생한 뇌출혈로 입원 중이었다. 이중주사(duplex) 초음파검사에서 왼쪽 다리 정맥 혈류가 관찰되지 않았고, 초음파 더듬자(probe) 압박 시 넙다리정맥이 눌리지 않았다. 조치는?",항응고요법,혈전용해요법,정맥판막성형술,아래대정맥필터 삽입술,큰두렁정맥(greater saphenous vein) 결찰술,D,
964,doctor,2015,5,22,"6세 남아가 오른쪽 엉덩관절이 아파서 병원에 왔다. 4일 전 발열, 기침 등의 감기 증상이 있었고, 1일 전 갑자기 다리를 절며, 오른쪽 엉덩관절이 아프다고 하였다. 움직이지 않고 쉬어도 통증은 좋아지지 않았다. 체온은 36.8℃이었다. 엉덩관절 부위의 열감은 없었으나 엉덩관절 운동 범위는 감소하였다. 혈액검사 결과는 다음과 같았다. 진단은?혈색소 11.9 g/dL, 백혈구 8,500/mm^3, 혈소판 324,000/mm^3, 적혈구침강속도 8 mm/시간 (참고치, <10) C-반응단백질 0.9 mg/L (참고치, <1.8) 항핵항체 음성",성장통,류마티스관절염,고름엉덩관절염,일과성 엉덩관절활막염,발달 엉덩관절형성이상,D,
965,doctor,2015,5,23,"48세 여자가 대화 중 갑자기 단어가 떠오르지 않아서 병원에 왔다. 수년 전부터 두통이 있었으며, 어제부터 두통이 갑자기 심해지면서 대화에 어려움이 느껴졌다고 하였다. 수개월 전에는 오른쪽 시야에 불빛이 보이다 1분 정도 의식이 소실된 적도 있었다. 신경학적 진찰에서 오른쪽 시야결손이 있었다. 진단을 위한 검사는?",안저검사,뇌파검사,시각유발전위(visual evoked potential),망막빛간섭단층촬영(optical coherence tomography),뇌 컴퓨터단층촬영,E,
966,doctor,2015,5,24,"4세 남아가 점점 걷기가 서툴러져서 병원에 왔다. 임신 나이 40주, 출생체중 3,200 g으로 질식분만으로 태어났다. 15개월에 혼자 걷기 시작하였으나, 4개월 전부터 점차 다리를 넓게 벌리고 허리를 흔들며 걷고, 자주 넘어졌다. 증상의 정도는 아침과 저녁에 차이가 없었다. 혼자 일어서기를 힘들어하며, 배를 내밀고 서 있었다. 장딴지 근육이 딱딱하고 비대해져 있었다. 진단은?",뇌성마비,자율신경병증,중증근무력증,척수근위축증,듀센(Duchenne) 근디스트로피,E,
967,doctor,2015,5,26,"38세 여자가 3일 전부터 고열이 나고 기운이 없어서 응급실에 왔다. 2주 전부터 감염심내막염으로 페니실린을 투여받고 있었다. 몸통의 발진, 관절통이 있었다. 약제 중단 후 증상은 호전되었다. 진단은?",혈청병,류마티스열,반응관절염,아나필락시스,스티븐스- 존슨증후군(Stevens- Johnson syndrome),A,
968,doctor,2015,5,27,"45세 남자가 숨이 몹시 차고 쌕쌕거리는 소리가 나서 응급실에 왔다. 숨이 차서 말을 할 수 없었다. 6개월 전 천식으로 흡입 글루코코르티코이드를 처방 받았으나 사용하지 않고 있었다. 혈압 160/90 mmHg, 맥박 140회/분, 호흡 28회/분이었다. 가슴 청진에서 호흡음이 잘 들리지 않았다. 검사는?",피부접촉검사,유도객담검사,동맥혈가스분석,가슴 컴퓨터단층촬영,메타콜린 기관지유발검사,C,
969,doctor,2015,5,29,40세 여자가 3일 전 해열진통제를 먹은 후 입술과 눈두덩이 부어서 병원에 왔다. 3개월 전에도 머리가 아파서 약을 먹고 두드러기가 발생한 병력이 있었다. 3년 전부터 만성두드러기로 치료 중이었다. 확진 검사는?,혈청 C1억제제,혈청 트립신분해효소(tryptase),아스피린 경구유발검사,아스피린 피부접촉검사,아스피린 피부바늘따끔검사(skin prick test),C,
